,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id
687,295825454,932454896,2024-03-27 07:52:06,,0 days 02:41:57,2024-03-27 10:34:03,,9717,687
2046,295825429,4454780762,2024-03-27 07:52:06,,0 days 02:41:50,2024-03-27 10:33:56,,9710,2046
3062,295825454,2962865013,2024-03-27 07:52:07,,0 days 03:10:26,2024-03-27 11:02:33,,11426,3062
1129,1349564379,1747228802,2024-03-27 07:52:07,,0 days 02:46:25,2024-03-27 10:38:32,,9985,1129
1245,4311593980,262199985,2024-03-27 07:52:07,,0 days 03:08:05,2024-03-27 11:00:12,,11285,1245
1908,967785623,10720159657,2024-03-27 07:52:08,,0 days 02:19:51,2024-03-27 10:11:59,,8391,1908
3562,1349572358,288147312,2024-03-27 07:52:09,,0 days 02:17:25,2024-03-27 10:09:34,,8245,3562
2448,497390974,288147296,2024-03-27 07:52:10,,0 days 01:56:09,2024-03-27 09:48:19,,6969,2448
990,295825429,1547396291,2024-03-27 07:52:10,,0 days 03:32:14,2024-03-27 11:24:24,,12734,990
1278,2019014197,940968136,2024-03-27 07:52:11,,0 days 02:20:00,2024-03-27 10:12:11,,8400,1278
3224,497388653,321780714,2024-03-27 07:52:11,,0 days 03:35:39,2024-03-27 11:27:50,,12939,3224
823,1967678732,243362589,2024-03-27 07:52:11,,0 days 02:41:52,2024-03-27 10:34:03,,9712,823
784,4311645873,254349499,2024-03-27 07:52:12,,0 days 02:54:24,2024-03-27 10:46:36,,10464,784
1196,967785623,506889800,2024-03-27 07:52:14,,0 days 04:09:49,2024-03-27 12:02:03,,14989,1196
3502,1259472987,1747228804,2024-03-27 07:52:14,,0 days 02:44:07,2024-03-27 10:36:21,,9847,3502
1633,1967678577,355584465,2024-03-27 07:52:15,,0 days 03:11:52,2024-03-27 11:04:07,,11512,1633
2925,497390986,1647318902,2024-03-27 07:52:16,,0 days 02:08:26,2024-03-27 10:00:42,,7706,2925
993,497390972,1362797096,2024-03-27 07:52:16,,0 days 03:01:41,2024-03-27 10:53:57,,10901,993
3474,2019014146,1668978495,2024-03-27 07:52:16,,0 days 02:51:56,2024-03-27 10:44:12,,10316,3474
1351,497390973,288145409,2024-03-27 07:52:17,,0 days 01:56:52,2024-03-27 09:49:09,,7012,1351
288,497375764,278213707,2024-03-27 07:52:17,,0 days 02:21:53,2024-03-27 10:14:10,,8513,288
2001,967785623,251688755,2024-03-27 07:52:18,,0 days 02:44:31,2024-03-27 10:36:49,,9871,2001
2901,967785571,288145424,2024-03-27 07:52:19,,0 days 02:12:12,2024-03-27 10:04:31,,7932,2901
2664,967785602,267538559,2024-03-27 07:52:20,,0 days 02:35:06,2024-03-27 10:27:26,,9306,2664
3550,1349564397,973568695,2024-03-27 07:52:20,,0 days 02:58:16,2024-03-27 10:50:36,,10696,3550
3237,1967678727,272273907,2024-03-27 07:52:20,,0 days 02:04:12,2024-03-27 09:56:32,,7452,3237
2444,4111355577,284609393,2024-03-27 07:52:21,,0 days 03:06:01,2024-03-27 10:58:22,,11161,2444
6,4250868801,5383608900,2024-03-27 07:52:21,,0 days 03:11:35,2024-03-27 11:03:56,,11495,6
2556,1349564397,322850473,2024-03-27 07:52:21,,0 days 02:48:14,2024-03-27 10:40:35,,10094,2556
1631,967785541,715191565,2024-03-27 07:52:21,,0 days 02:49:57,2024-03-27 10:42:18,,10197,1631
1873,497390986,272273900,2024-03-27 07:52:22,,0 days 01:58:10,2024-03-27 09:50:32,,7090,1873
243,295825429,321660450,2024-03-27 07:52:22,,0 days 03:21:44,2024-03-27 11:14:06,,12104,243
3577,4111355578,4894028318,2024-03-27 07:52:22,,0 days 02:40:49,2024-03-27 10:33:11,,9649,3577
2756,3034022420,603356487,2024-03-27 07:52:23,,0 days 02:22:02,2024-03-27 10:14:25,,8522,2756
1125,967785571,992574989,2024-03-27 07:52:23,,0 days 02:37:39,2024-03-27 10:30:02,,9459,1125
2531,497390972,206377118,2024-03-27 07:52:24,,0 days 02:20:40,2024-03-27 10:13:04,,8440,2531
769,1349572356,1351117876,2024-03-27 07:52:24,,0 days 01:49:31,2024-03-27 09:41:55,,6571,769
2993,497375764,278194691,2024-03-27 07:52:24,,0 days 02:10:45,2024-03-27 10:03:09,,7845,2993
702,1259472987,2503011505,2024-03-27 07:52:24,,0 days 03:43:40,2024-03-27 11:36:04,,13420,702
187,967785623,355570811,2024-03-27 07:52:24,,0 days 02:30:42,2024-03-27 10:23:06,,9042,187
2984,1259472987,251691055,2024-03-27 07:52:25,,0 days 02:59:56,2024-03-27 10:52:21,,10796,2984
3671,497390977,1747228787,2024-03-27 07:52:25,,0 days 02:19:30,2024-03-27 10:11:55,,8370,3671
313,1349564397,288495887,2024-03-27 07:52:25,,0 days 02:42:11,2024-03-27 10:34:36,,9731,313
1489,967785571,3096569688,2024-03-27 07:52:25,,0 days 03:42:41,2024-03-27 11:35:06,,13361,1489
2239,1967678727,2958986040,2024-03-27 07:52:26,,0 days 02:39:16,2024-03-27 10:31:42,,9556,2239
1730,967785623,2140070894,2024-03-27 07:52:26,,0 days 02:16:37,2024-03-27 10:09:03,,8197,1730
1765,1967678650,243362589,2024-03-27 07:52:27,,0 days 02:44:31,2024-03-27 10:36:58,,9871,1765
1687,3932023786,1245993122,2024-03-27 07:52:27,,0 days 02:45:54,2024-03-27 10:38:21,,9954,1687
2702,967785623,10702726103,2024-03-27 07:52:27,,0 days 03:02:19,2024-03-27 10:54:46,,10939,2702
224,502433077,1454515991,2024-03-27 07:52:27,,0 days 02:52:12,2024-03-27 10:44:39,,10332,224
2404,967791728,2133786331,2024-03-27 07:52:28,,0 days 03:03:25,2024-03-27 10:55:53,,11005,2404
2359,967785571,207513540,2024-03-27 07:52:28,,0 days 03:16:27,2024-03-27 11:08:55,,11787,2359
3351,1967678575,316800836,2024-03-27 07:52:29,,0 days 02:29:34,2024-03-27 10:22:03,,8974,3351
894,497375764,278196775,2024-03-27 07:52:29,,0 days 02:18:07,2024-03-27 10:10:36,,8287,894
3148,9382346952,1423049998,2024-03-27 07:52:31,,0 days 02:24:11,2024-03-27 10:16:42,,8651,3148
718,8644189126,32122172,2024-03-27 07:52:32,,0 days 02:18:38,2024-03-27 10:11:10,,8318,718
2648,295825454,1747235690,2024-03-27 07:52:32,,0 days 02:58:22,2024-03-27 10:50:54,,10702,2648
2638,1967678674,269852134,2024-03-27 07:52:33,,0 days 02:18:35,2024-03-27 10:11:08,,8315,2638
3284,2019014146,236137518,2024-03-27 07:52:34,,0 days 02:10:41,2024-03-27 10:03:15,,7841,3284
2396,497390973,8571775692,2024-03-27 07:52:35,,0 days 02:52:30,2024-03-27 10:45:05,,10350,2396
412,497390977,278196750,2024-03-27 07:52:35,,0 days 02:02:36,2024-03-27 09:55:11,,7356,412
1646,1967678650,940799393,2024-03-27 07:52:35,,0 days 03:06:37,2024-03-27 10:59:12,,11197,1646
2261,1259472987,275431685,2024-03-27 07:52:36,,0 days 02:04:28,2024-03-27 09:57:04,,7468,2261
1012,1967678581,277285472,2024-03-27 07:52:36,,0 days 02:29:46,2024-03-27 10:22:22,,8986,1012
807,1967678674,311337266,2024-03-27 07:52:37,,0 days 02:43:09,2024-03-27 10:35:46,,9789,807
1588,1967678689,1658893582,2024-03-27 07:52:37,,0 days 02:38:30,2024-03-27 10:31:07,,9510,1588
1507,4311645873,2049466156,2024-03-27 07:52:38,,0 days 02:46:23,2024-03-27 10:39:01,,9983,1507
3012,1349556865,257661136,2024-03-27 07:52:38,,0 days 02:54:37,2024-03-27 10:47:15,,10477,3012
2904,1967678705,1747235708,2024-03-27 07:52:39,,0 days 03:16:45,2024-03-27 11:09:24,,11805,2904
3042,4111355577,1445350550,2024-03-27 07:52:40,,0 days 01:32:13,2024-03-27 09:24:53,,5533,3042
377,497390972,1222395395,2024-03-27 07:52:40,,0 days 02:22:42,2024-03-27 10:15:22,,8562,377
3214,295825425,9445396383,2024-03-27 07:52:40,,0 days 02:43:27,2024-03-27 10:36:07,,9807,3214
1512,7598898496,283018583,2024-03-27 07:52:40,,0 days 02:03:24,2024-03-27 09:56:04,,7404,1512
339,967785571,1747228797,2024-03-27 07:52:41,,0 days 02:35:22,2024-03-27 10:28:03,,9322,339
109,6771415721,245485668,2024-03-27 07:52:42,,0 days 01:53:52,2024-03-27 09:46:34,,6832,109
3427,7598898496,5906305395,2024-03-27 07:52:42,,0 days 02:17:33,2024-03-27 10:10:15,,8253,3427
1867,1349565614,288754694,2024-03-27 07:52:42,,0 days 02:28:14,2024-03-27 10:20:56,,8894,1867
1799,295825425,280888491,2024-03-27 07:52:43,,0 days 03:17:37,2024-03-27 11:10:20,,11857,1799
1621,1967678674,269325541,2024-03-27 07:52:43,,0 days 03:00:49,2024-03-27 10:53:32,,10849,1621
2384,967785623,4266704993,2024-03-27 07:52:46,,0 days 02:43:05,2024-03-27 10:35:51,,9785,2384
3599,295825429,595751029,2024-03-27 07:52:46,,0 days 02:43:27,2024-03-27 10:36:13,,9807,3599
1353,967785571,1747235653,2024-03-27 07:52:47,,0 days 03:04:59,2024-03-27 10:57:46,,11099,1353
2642,1967678689,206346454,2024-03-27 07:52:47,,0 days 03:21:30,2024-03-27 11:14:17,,12090,2642
2191,967785623,243783954,2024-03-27 07:52:47,,0 days 02:21:55,2024-03-27 10:14:42,,8515,2191
2923,1349565614,316801071,2024-03-27 07:52:47,,0 days 02:50:27,2024-03-27 10:43:14,,10227,2923
2626,295825425,288038816,2024-03-27 07:52:47,,0 days 02:27:55,2024-03-27 10:20:42,,8875,2626
3421,497390972,31350002,2024-03-27 07:52:47,,0 days 02:07:30,2024-03-27 10:00:17,,7650,3421
3008,3932023787,2065550544,2024-03-27 07:52:49,,0 days 02:19:09,2024-03-27 10:11:58,,8349,3008
2579,967785623,1966461675,2024-03-27 07:52:49,,0 days 02:52:20,2024-03-27 10:45:09,,10340,2579
1725,295825473,9445396410,2024-03-27 07:52:49,,0 days 02:29:12,2024-03-27 10:22:01,,8952,1725
1089,1967678689,251767905,2024-03-27 07:52:49,,0 days 02:33:35,2024-03-27 10:26:24,,9215,1089
1316,295825425,341958064,2024-03-27 07:52:50,,0 days 02:58:48,2024-03-27 10:51:38,,10728,1316
1064,2019014146,5377964785,2024-03-27 07:52:50,,0 days 02:20:50,2024-03-27 10:13:40,,8450,1064
1834,497390972,206374690,2024-03-27 07:52:51,,0 days 02:25:05,2024-03-27 10:17:56,,8705,1834
2786,3932023783,4520485709,2024-03-27 07:52:52,,0 days 02:40:10,2024-03-27 10:33:02,,9610,2786
960,967785623,288615480,2024-03-27 07:52:52,,0 days 02:11:23,2024-03-27 10:04:15,,7883,960
504,497390977,206377118,2024-03-27 07:52:53,,0 days 02:17:15,2024-03-27 10:10:08,,8235,504
1126,967785623,2056847263,2024-03-27 07:52:54,,0 days 02:10:22,2024-03-27 10:03:16,,7822,1126
623,1967678674,275881915,2024-03-27 07:52:54,,0 days 01:42:26,2024-03-27 09:35:20,,6146,623
168,1967678727,316801008,2024-03-27 07:52:54,,0 days 02:35:05,2024-03-27 10:27:59,,9305,168
2078,1967678689,288615480,2024-03-27 07:52:54,,0 days 02:22:09,2024-03-27 10:15:03,,8529,2078
772,4250868801,2959379886,2024-03-27 07:52:56,,0 days 02:53:46,2024-03-27 10:46:42,,10426,772
292,967785623,9445396406,2024-03-27 07:52:56,,0 days 02:35:46,2024-03-27 10:28:42,,9346,292
42,497390972,1751465807,2024-03-27 07:52:56,,0 days 02:26:03,2024-03-27 10:18:59,,8763,42
1440,295825429,278215724,2024-03-27 07:52:57,,0 days 02:24:23,2024-03-27 10:17:20,,8663,1440
477,1967678737,269330742,2024-03-27 07:52:57,,0 days 02:56:20,2024-03-27 10:49:17,,10580,477
3307,295825425,2261513256,2024-03-27 07:52:58,,0 days 02:47:46,2024-03-27 10:40:44,,10066,3307
3054,295825425,278194691,2024-03-27 07:52:58,,0 days 02:20:23,2024-03-27 10:13:21,,8423,3054
1065,497390986,1081143236,2024-03-27 07:52:58,,0 days 02:46:44,2024-03-27 10:39:42,,10004,1065
274,295825425,243362263,2024-03-27 07:52:59,,0 days 02:31:21,2024-03-27 10:24:20,,9081,274
1052,1349572358,3595073607,2024-03-27 07:53:00,,0 days 02:02:20,2024-03-27 09:55:20,,7340,1052
742,1349565614,278196775,2024-03-27 07:53:00,,0 days 02:27:53,2024-03-27 10:20:53,,8873,742
2949,967785623,251691138,2024-03-27 07:53:00,,0 days 02:44:21,2024-03-27 10:37:21,,9861,2949
2627,1967678674,402599855,2024-03-27 07:53:01,,0 days 02:38:45,2024-03-27 10:31:46,,9525,2627
655,1259467064,2005300507,2024-03-27 07:53:01,,0 days 02:27:51,2024-03-27 10:20:52,,8871,655
645,497390972,262206405,2024-03-27 07:53:02,,0 days 02:39:17,2024-03-27 10:32:19,,9557,645
3528,4111355577,207511904,2024-03-27 07:53:03,,0 days 03:07:08,2024-03-27 11:00:11,,11228,3528
1287,967785551,3089377794,2024-03-27 07:53:03,,0 days 02:34:57,2024-03-27 10:28:00,,9297,1287
1170,967785623,1288836863,2024-03-27 07:53:03,,0 days 03:33:55,2024-03-27 11:26:58,,12835,1170
1397,295825454,11395656475,2024-03-27 07:53:03,,0 days 01:47:05,2024-03-27 09:40:08,,6425,1397
1060,967785623,305845605,2024-03-27 07:53:04,,0 days 01:31:48,2024-03-27 09:24:52,,5508,1060
3582,967785623,278209556,2024-03-27 07:53:04,,0 days 02:14:01,2024-03-27 10:07:05,,8041,3582
762,967785551,1081143236,2024-03-27 07:53:05,,0 days 02:52:40,2024-03-27 10:45:45,,10360,762
2186,967785623,32122185,2024-03-27 07:53:06,,0 days 02:21:23,2024-03-27 10:14:29,,8483,2186
2559,967791728,2468665585,2024-03-27 07:53:06,,0 days 02:38:35,2024-03-27 10:31:41,,9515,2559
1976,498122933,30376958,2024-03-27 07:53:06,,0 days 02:21:53,2024-03-27 10:14:59,,8513,1976
3677,967785623,207518766,2024-03-27 07:53:07,,0 days 03:00:25,2024-03-27 10:53:32,,10825,3677
196,295825429,6153083426,2024-03-27 07:53:07,,0 days 02:53:51,2024-03-27 10:46:58,,10431,196
324,497390972,277498879,2024-03-27 07:53:09,,0 days 02:14:53,2024-03-27 10:08:02,,8093,324
43,497390977,3885154971,2024-03-27 07:53:09,,0 days 02:31:27,2024-03-27 10:24:36,,9087,43
2345,967785623,2962865013,2024-03-27 07:53:10,,0 days 03:11:21,2024-03-27 11:04:31,,11481,2345
2943,295825429,4266704993,2024-03-27 07:53:11,,0 days 02:46:27,2024-03-27 10:39:38,,9987,2943
1585,1967678689,9408512492,2024-03-27 07:53:11,,0 days 03:47:58,2024-03-27 11:41:09,,13678,1585
333,3932023786,281473127,2024-03-27 07:53:12,,0 days 03:10:27,2024-03-27 11:03:39,,11427,333
3452,8644189126,251693607,2024-03-27 07:53:13,,0 days 02:30:36,2024-03-27 10:23:49,,9036,3452
719,967785623,1193019750,2024-03-27 07:53:13,,0 days 02:14:49,2024-03-27 10:08:02,,8089,719
2716,295825473,4520485708,2024-03-27 07:53:14,,0 days 02:23:12,2024-03-27 10:16:26,,8592,2716
1761,1349564397,10702746612,2024-03-27 07:53:15,,0 days 03:07:26,2024-03-27 11:00:41,,11246,1761
1719,1259472987,880753439,2024-03-27 07:53:19,,0 days 02:38:49,2024-03-27 10:32:08,,9529,1719
28,295825454,243783948,2024-03-27 07:53:19,,0 days 02:20:27,2024-03-27 10:13:46,,8427,28
1199,497390986,1894287219,2024-03-27 07:53:20,,0 days 02:11:18,2024-03-27 10:04:38,,7878,1199
418,1967678650,1305162491,2024-03-27 07:53:20,,0 days 02:24:03,2024-03-27 10:17:23,,8643,418
2575,8644189124,4520485715,2024-03-27 07:53:20,,0 days 02:31:56,2024-03-27 10:25:16,,9116,2575
1222,967785571,251691538,2024-03-27 07:53:21,,0 days 02:51:18,2024-03-27 10:44:39,,10278,1222
2199,3932023787,290915615,2024-03-27 07:53:21,,0 days 02:53:22,2024-03-27 10:46:43,,10402,2199
1988,1967678705,278196750,2024-03-27 07:53:23,,0 days 02:22:25,2024-03-27 10:15:48,,8545,1988
3215,967785602,715191548,2024-03-27 07:53:23,,0 days 02:29:45,2024-03-27 10:23:08,,8985,3215
689,967785623,243362591,2024-03-27 07:53:23,,0 days 02:33:28,2024-03-27 10:26:51,,9208,689
2580,8644189124,207476206,2024-03-27 07:53:24,,0 days 03:02:05,2024-03-27 10:55:29,,10925,2580
550,295825429,1983261419,2024-03-27 07:53:24,,0 days 02:00:14,2024-03-27 09:53:38,,7214,550
2265,295825473,932454896,2024-03-27 07:53:25,,0 days 02:36:30,2024-03-27 10:29:55,,9390,2265
2974,497390985,2985905066,2024-03-27 07:53:26,,0 days 02:12:02,2024-03-27 10:05:28,,7922,2974
2408,1967678575,1314876876,2024-03-27 07:53:26,,0 days 02:44:03,2024-03-27 10:37:29,,9843,2408
3036,295825473,310654686,2024-03-27 07:53:27,,0 days 02:56:47,2024-03-27 10:50:14,,10607,3036
1157,4111355577,3719851564,2024-03-27 07:53:27,,0 days 02:46:23,2024-03-27 10:39:50,,9983,1157
3535,4250868801,310654674,2024-03-27 07:53:28,,0 days 03:14:10,2024-03-27 11:07:38,,11650,3535
3302,4954069685,278213724,2024-03-27 07:53:28,,0 days 02:24:27,2024-03-27 10:17:55,,8667,3302
3440,2019014146,4266704993,2024-03-27 07:53:28,,0 days 02:34:49,2024-03-27 10:28:17,,9289,3440
1951,8644189126,1747228797,2024-03-27 07:53:28,,0 days 02:30:22,2024-03-27 10:23:50,,9022,1951
2687,2905596372,3643472785,2024-03-27 07:53:28,,0 days 02:32:23,2024-03-27 10:25:51,,9143,2687
3560,967785602,281477852,2024-03-27 07:53:28,,0 days 02:28:51,2024-03-27 10:22:19,,8931,3560
1776,498122933,355584465,2024-03-27 07:53:29,,0 days 03:05:15,2024-03-27 10:58:44,,11115,1776
381,4111355578,264464994,2024-03-27 07:53:30,,0 days 02:29:10,2024-03-27 10:22:40,,8950,381
714,1967678581,258244297,2024-03-27 07:53:30,,0 days 03:45:54,2024-03-27 11:39:24,,13554,714
3227,1349572358,277498879,2024-03-27 07:53:31,,0 days 02:27:10,2024-03-27 10:20:41,,8830,3227
2311,1349572356,261708618,2024-03-27 07:53:31,,0 days 02:21:29,2024-03-27 10:15:00,,8489,2311
498,1349565615,1896073926,2024-03-27 07:53:32,,0 days 02:22:46,2024-03-27 10:16:18,,8566,498
3165,967785623,9427888488,2024-03-27 07:53:32,,0 days 02:37:12,2024-03-27 10:30:44,,9432,3165
3051,3932023783,278069336,2024-03-27 07:53:32,,0 days 02:11:31,2024-03-27 10:05:03,,7891,3051
895,295825425,34805962,2024-03-27 07:53:32,,0 days 02:15:06,2024-03-27 10:08:38,,8106,895
1665,1259472987,2419894856,2024-03-27 07:53:33,,0 days 02:37:56,2024-03-27 10:31:29,,9476,1665
149,295825454,5377964786,2024-03-27 07:53:34,,0 days 02:28:16,2024-03-27 10:21:50,,8896,149
743,7598898496,1200446245,2024-03-27 07:53:34,,0 days 02:10:32,2024-03-27 10:04:06,,7832,743
1997,497390986,4502755194,2024-03-27 07:53:34,,0 days 01:26:20,2024-03-27 09:19:54,,5180,1997
2779,295825429,9445396391,2024-03-27 07:53:35,,0 days 02:38:14,2024-03-27 10:31:49,,9494,2779
370,295825429,3308660449,2024-03-27 07:53:35,,0 days 02:29:06,2024-03-27 10:22:41,,8946,370
919,1259472987,1751465807,2024-03-27 07:53:36,,0 days 02:42:51,2024-03-27 10:36:27,,9771,919
2918,967785571,278194692,2024-03-27 07:53:37,,0 days 02:18:25,2024-03-27 10:12:02,,8305,2918
362,295825429,272273922,2024-03-27 07:53:37,,0 days 02:08:42,2024-03-27 10:02:19,,7722,362
1559,1967678689,880670971,2024-03-27 07:53:37,,0 days 02:44:17,2024-03-27 10:37:54,,9857,1559
3087,1259472987,595751029,2024-03-27 07:53:37,,0 days 02:50:17,2024-03-27 10:43:54,,10217,3087
1207,8644189124,9445396406,2024-03-27 07:53:38,,0 days 02:38:23,2024-03-27 10:32:01,,9503,1207
3052,1349572358,207476206,2024-03-27 07:53:39,,0 days 03:05:08,2024-03-27 10:58:47,,11108,3052
1445,1967678674,251767753,2024-03-27 07:53:40,,0 days 02:24:16,2024-03-27 10:17:56,,8656,1445
3038,6771415721,207435069,2024-03-27 07:53:40,,0 days 02:49:07,2024-03-27 10:42:47,,10147,3038
2089,8644189126,324708635,2024-03-27 07:53:41,,0 days 03:51:05,2024-03-27 11:44:46,,13865,2089
1226,967785551,269330748,2024-03-27 07:53:41,,0 days 02:49:40,2024-03-27 10:43:21,,10180,1226
1596,295825454,206376599,2024-03-27 07:53:41,,0 days 02:16:41,2024-03-27 10:10:22,,8201,1596
141,3932023787,281478097,2024-03-27 07:53:41,,0 days 02:53:57,2024-03-27 10:47:38,,10437,141
1543,295825473,278213710,2024-03-27 07:53:42,,0 days 02:19:54,2024-03-27 10:13:36,,8394,1543
2393,1967678674,245485648,2024-03-27 07:53:42,,0 days 01:50:38,2024-03-27 09:44:20,,6638,2393
2796,1349565614,4442891474,2024-03-27 07:53:43,,0 days 03:27:59,2024-03-27 11:21:42,,12479,2796
2201,1349572356,288604063,2024-03-27 07:53:43,,0 days 02:43:01,2024-03-27 10:36:44,,9781,2201
3402,497390985,4276933050,2024-03-27 07:53:44,,0 days 02:16:04,2024-03-27 10:09:48,,8164,3402
1835,1259472987,34806015,2024-03-27 07:53:44,,0 days 02:49:08,2024-03-27 10:42:52,,10148,1835
3477,295825454,3178635814,2024-03-27 07:53:44,,0 days 01:50:08,2024-03-27 09:43:52,,6608,3477
481,1967678650,1417650563,2024-03-27 07:53:45,,0 days 02:39:36,2024-03-27 10:33:21,,9576,481
3360,1967678581,272482351,2024-03-27 07:53:45,,0 days 02:18:15,2024-03-27 10:12:00,,8295,3360
859,4311593980,269497895,2024-03-27 07:53:45,,0 days 03:49:59,2024-03-27 11:43:44,,13799,859
1899,967785571,278196773,2024-03-27 07:53:47,,0 days 02:24:42,2024-03-27 10:18:29,,8682,1899
673,1967678705,322850473,2024-03-27 07:53:47,,0 days 02:51:25,2024-03-27 10:45:12,,10285,673
1852,295825425,470214272,2024-03-27 07:53:47,,0 days 02:36:16,2024-03-27 10:30:03,,9376,1852
3461,295825425,4395730226,2024-03-27 07:53:47,,0 days 02:40:02,2024-03-27 10:33:49,,9602,3461
3621,497390985,280888803,2024-03-27 07:53:48,,0 days 02:56:10,2024-03-27 10:49:58,,10570,3621
3113,497390986,4068711121,2024-03-27 07:53:48,,0 days 02:25:21,2024-03-27 10:19:09,,8721,3113
3652,1967678689,3728252905,2024-03-27 07:53:48,,0 days 03:04:47,2024-03-27 10:58:35,,11087,3652
355,497390973,933828587,2024-03-27 07:53:48,,0 days 02:22:50,2024-03-27 10:16:38,,8570,355
2890,967785571,251693006,2024-03-27 07:53:48,,0 days 02:34:43,2024-03-27 10:28:31,,9283,2890
1888,967785571,278198330,2024-03-27 07:53:48,,0 days 02:29:06,2024-03-27 10:22:54,,8946,1888
1510,967785571,1747228807,2024-03-27 07:53:49,,0 days 02:34:49,2024-03-27 10:28:38,,9289,1510
2978,4250868801,243362264,2024-03-27 07:53:50,,0 days 02:38:22,2024-03-27 10:32:12,,9502,2978
1524,1967678674,940799035,2024-03-27 07:53:50,,0 days 03:01:48,2024-03-27 10:55:38,,10908,1524
2955,1967678727,32122182,2024-03-27 07:53:50,,0 days 02:16:51,2024-03-27 10:10:41,,8211,2955
3110,1349572358,269325541,2024-03-27 07:53:50,,0 days 03:02:21,2024-03-27 10:56:11,,10941,3110
2139,967785571,288604077,2024-03-27 07:53:51,,0 days 02:47:33,2024-03-27 10:41:24,,10053,2139
345,1259467064,1940976808,2024-03-27 07:53:53,,0 days 02:56:50,2024-03-27 10:50:43,,10610,345
1415,967785571,8733787983,2024-03-27 07:53:53,,0 days 02:47:46,2024-03-27 10:41:39,,10066,1415
3010,295825429,288604034,2024-03-27 07:53:54,,0 days 02:44:46,2024-03-27 10:38:40,,9886,3010
413,1259467064,470215469,2024-03-27 07:53:54,,0 days 02:29:34,2024-03-27 10:23:28,,8974,413
1562,967785623,206375460,2024-03-27 07:53:55,,0 days 02:20:44,2024-03-27 10:14:39,,8444,1562
2979,1259467064,278217718,2024-03-27 07:53:55,,0 days 02:27:56,2024-03-27 10:21:51,,8876,2979
2628,1967678650,933274018,2024-03-27 07:53:55,,0 days 02:44:52,2024-03-27 10:38:47,,9892,2628
961,497390980,283024943,2024-03-27 07:53:55,,0 days 02:01:59,2024-03-27 09:55:54,,7319,961
3719,967785623,288145420,2024-03-27 07:53:56,,0 days 02:11:06,2024-03-27 10:05:02,,7866,3719
933,967785623,1314890028,2024-03-27 07:53:56,,0 days 02:54:01,2024-03-27 10:47:57,,10441,933
862,497390972,1338131445,2024-03-27 07:53:58,,0 days 02:23:53,2024-03-27 10:17:51,,8633,862
3519,3932023787,1454229506,2024-03-27 07:54:00,,0 days 02:59:59,2024-03-27 10:53:59,,10799,3519
356,295825429,278198319,2024-03-27 07:54:01,,0 days 02:27:54,2024-03-27 10:21:55,,8874,356
1387,497375764,3178635814,2024-03-27 07:54:02,,0 days 01:48:56,2024-03-27 09:42:58,,6536,1387
29,8644189126,1505730618,2024-03-27 07:54:02,,0 days 02:05:53,2024-03-27 09:59:55,,7553,29
1051,967785571,278069368,2024-03-27 07:54:02,,0 days 02:03:28,2024-03-27 09:57:30,,7408,1051
1527,1349565614,1762474022,2024-03-27 07:54:02,,0 days 02:01:51,2024-03-27 09:55:53,,7311,1527
2022,967785623,251691538,2024-03-27 07:54:03,,0 days 02:46:01,2024-03-27 10:40:04,,9961,2022
1918,1259472987,1747228804,2024-03-27 07:54:06,,0 days 02:44:07,2024-03-27 10:38:13,,9847,1918
1598,967785571,275658041,2024-03-27 07:54:06,,0 days 02:45:48,2024-03-27 10:39:54,,9948,1598
2607,497390986,283018583,2024-03-27 07:54:06,,0 days 02:09:24,2024-03-27 10:03:30,,7764,2607
3243,1349564397,321370367,2024-03-27 07:54:06,,0 days 02:41:40,2024-03-27 10:35:46,,9700,3243
476,967785623,278194695,2024-03-27 07:54:07,,0 days 02:14:50,2024-03-27 10:08:57,,8090,476
7,967785571,278196774,2024-03-27 07:54:08,,0 days 02:25:28,2024-03-27 10:19:36,,8728,7
3488,967806666,1222395388,2024-03-27 07:54:08,,0 days 02:43:28,2024-03-27 10:37:36,,9808,3488
704,967785623,1297072733,2024-03-27 07:54:09,,0 days 03:33:47,2024-03-27 11:27:56,,12827,704
58,1967678705,880719823,2024-03-27 07:54:09,,0 days 03:00:24,2024-03-27 10:54:33,,10824,58
3024,295825425,273798828,2024-03-27 07:54:09,,0 days 02:27:46,2024-03-27 10:21:55,,8866,3024
868,967785623,940799035,2024-03-27 07:54:10,,0 days 02:57:40,2024-03-27 10:51:50,,10660,868
3669,1349564397,281478097,2024-03-27 07:54:11,,0 days 02:46:34,2024-03-27 10:40:45,,9994,3669
2106,6771415721,3024563489,2024-03-27 07:54:13,,0 days 02:30:41,2024-03-27 10:24:54,,9041,2106
3594,2019014146,31349999,2024-03-27 07:54:13,,0 days 02:01:53,2024-03-27 09:56:06,,7313,3594
760,295825429,32122185,2024-03-27 07:54:13,,0 days 02:24:45,2024-03-27 10:18:58,,8685,760
2082,1259472987,278209567,2024-03-27 07:54:13,,0 days 02:23:37,2024-03-27 10:17:50,,8617,2082
167,295825425,1747228787,2024-03-27 07:54:14,,0 days 02:37:05,2024-03-27 10:31:19,,9425,167
2886,502433077,2244530713,2024-03-27 07:54:15,,0 days 02:16:17,2024-03-27 10:10:32,,8177,2886
340,4111355578,355580129,2024-03-27 07:54:15,,0 days 03:10:02,2024-03-27 11:04:17,,11402,340
