,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id
610,8017990087,316800852,2024-03-28 07:49:37,,0 days 03:16:10,2024-03-28 11:05:47,,11770,610
1232,1273451423,269330747,2024-03-28 07:49:39,,0 days 03:37:15,2024-03-28 11:26:54,,13035,1232
236,2459675736,1222395388,2024-03-28 07:49:40,,0 days 03:18:49,2024-03-28 11:08:29,,11929,236
329,9680792743,4454780762,2024-03-28 07:49:40,,0 days 03:15:42,2024-03-28 11:05:22,,11742,329
899,247095954,5256488111,2024-03-28 07:49:41,,0 days 03:02:26,2024-03-28 10:52:07,,10946,899
1133,1273452261,2419894837,2024-03-28 07:49:42,,0 days 03:07:18,2024-03-28 10:57:00,,11238,1133
979,5486502623,1675786634,2024-03-28 07:49:42,,0 days 02:34:18,2024-03-28 10:24:00,,9258,979
452,1349549448,9445396406,2024-03-28 07:49:43,,0 days 03:34:57,2024-03-28 11:24:40,,12897,452
1459,1273451423,3175370319,2024-03-28 07:49:44,,0 days 03:49:05,2024-03-28 11:38:49,,13745,1459
1294,1273451423,2361454878,2024-03-28 07:49:44,,0 days 03:25:13,2024-03-28 11:14:57,,12313,1294
1509,5486499552,34806015,2024-03-28 07:49:44,,0 days 03:19:18,2024-03-28 11:09:02,,11958,1509
1172,9937042182,207511904,2024-03-28 07:49:46,,0 days 03:58:06,2024-03-28 11:47:52,,14286,1172
338,1273473964,272790567,2024-03-28 07:49:47,,0 days 03:46:43,2024-03-28 11:36:30,,13603,338
1402,1273451423,276498392,2024-03-28 07:49:48,,0 days 03:22:09,2024-03-28 11:11:57,,12129,1402
1592,967822862,1245993627,2024-03-28 07:49:49,,0 days 03:09:33,2024-03-28 10:59:22,,11373,1592
930,1349549448,278192365,2024-03-28 07:49:51,,0 days 03:22:25,2024-03-28 11:12:16,,12145,930
425,6581935605,206376392,2024-03-28 07:49:52,,0 days 03:23:46,2024-03-28 11:13:38,,12226,425
786,1349551625,290005042,2024-03-28 07:49:53,,0 days 03:29:38,2024-03-28 11:19:31,,12578,786
1246,5486502622,288147308,2024-03-28 07:49:54,,0 days 02:57:31,2024-03-28 10:47:25,,10651,1246
175,1273452261,34805962,2024-03-28 07:49:54,,0 days 02:48:15,2024-03-28 10:38:09,,10095,175
1458,247095954,288145415,2024-03-28 07:49:56,,0 days 02:46:17,2024-03-28 10:36:13,,9977,1458
1052,1349549448,288604068,2024-03-28 07:49:57,,0 days 03:41:11,2024-03-28 11:31:08,,13271,1052
213,2766652046,1199353835,2024-03-28 07:49:58,,0 days 03:28:36,2024-03-28 11:18:34,,12516,213
297,1349549442,1063974230,2024-03-28 07:49:59,,0 days 03:53:16,2024-03-28 11:43:15,,13996,297
118,2459675736,269660427,2024-03-28 07:49:59,,0 days 04:02:30,2024-03-28 11:52:29,,14550,118
1419,2766652046,1747228797,2024-03-28 07:50:02,,0 days 03:20:35,2024-03-28 11:10:37,,12035,1419
484,8017990086,278213725,2024-03-28 07:50:03,,0 days 03:19:32,2024-03-28 11:09:35,,11972,484
1156,1273452261,266695289,2024-03-28 07:50:04,,0 days 03:04:57,2024-03-28 10:55:01,,11097,1156
1208,1349549448,243361965,2024-03-28 07:50:04,,0 days 03:31:48,2024-03-28 11:21:52,,12708,1208
1339,967822865,321781218,2024-03-28 07:50:05,,0 days 04:11:53,2024-03-28 12:01:58,,15113,1339
1516,8017990086,272482348,2024-03-28 07:50:06,,0 days 02:59:05,2024-03-28 10:49:11,,10745,1516
1155,247095954,278186364,2024-03-28 07:50:09,,0 days 03:24:39,2024-03-28 11:14:48,,12279,1155
986,1349549448,322850412,2024-03-28 07:50:14,,0 days 03:53:00,2024-03-28 11:43:14,,13980,986
773,1349549448,277227859,2024-03-28 07:50:18,,0 days 04:34:23,2024-03-28 12:24:41,,16463,773
719,8017990087,272491974,2024-03-28 07:50:19,,0 days 03:32:19,2024-03-28 11:22:38,,12739,719
153,1349549435,251691389,2024-03-28 07:50:20,,0 days 03:50:07,2024-03-28 11:40:27,,13807,153
162,1273451423,317047757,2024-03-28 07:50:21,,0 days 03:48:15,2024-03-28 11:38:36,,13695,162
90,1273451918,2056598005,2024-03-28 07:50:21,,0 days 03:05:26,2024-03-28 10:55:47,,11126,90
530,1273451524,3417858247,2024-03-28 07:50:23,,0 days 03:17:39,2024-03-28 11:08:02,,11859,530
368,1349549448,206351226,2024-03-28 07:50:26,,0 days 04:08:14,2024-03-28 11:58:40,,14894,368
335,247095954,596220570,2024-03-28 07:50:29,,0 days 03:51:07,2024-03-28 11:41:36,,13867,335
676,1349549442,1747235653,2024-03-28 07:50:31,,0 days 03:54:01,2024-03-28 11:44:32,,14041,676
1472,1349551629,273532987,2024-03-28 07:50:32,,0 days 03:15:20,2024-03-28 11:05:52,,11720,1472
1478,1273452296,1795995211,2024-03-28 07:50:32,,0 days 03:47:54,2024-03-28 11:38:26,,13674,1478
1393,247095954,355573625,2024-03-28 07:50:32,,0 days 03:09:46,2024-03-28 11:00:18,,11386,1393
1027,1273473964,1222395395,2024-03-28 07:50:32,,0 days 03:10:33,2024-03-28 11:01:05,,11433,1027
489,1349551625,5377964785,2024-03-28 07:50:33,,0 days 03:29:33,2024-03-28 11:20:06,,12573,489
1591,1349549442,1781610616,2024-03-28 07:50:34,,0 days 02:31:17,2024-03-28 10:21:51,,9077,1591
418,1349546604,2509405142,2024-03-28 07:50:34,,0 days 02:53:36,2024-03-28 10:44:10,,10416,418
306,8017990087,1352888907,2024-03-28 07:50:35,,0 days 03:45:38,2024-03-28 11:36:13,,13538,306
936,2459675736,321781196,2024-03-28 07:50:35,,0 days 04:16:38,2024-03-28 12:07:13,,15398,936
1097,8017990087,288495887,2024-03-28 07:50:35,,0 days 03:22:13,2024-03-28 11:12:48,,12133,1097
1212,1349549448,1222395395,2024-03-28 07:50:35,,0 days 03:28:31,2024-03-28 11:19:06,,12511,1212
1522,1273451919,290613924,2024-03-28 07:50:35,,0 days 03:14:42,2024-03-28 11:05:17,,11682,1522
1431,1349551629,278194692,2024-03-28 07:50:37,,0 days 03:09:02,2024-03-28 10:59:39,,11342,1431
217,247095954,226010060,2024-03-28 07:50:37,,0 days 03:35:54,2024-03-28 11:26:31,,12954,217
516,1273451918,243362262,2024-03-28 07:50:37,,0 days 03:10:22,2024-03-28 11:00:59,,11422,516
658,1273452296,488327290,2024-03-28 07:50:37,,0 days 03:18:54,2024-03-28 11:09:31,,11934,658
842,2459675747,1747228804,2024-03-28 07:50:38,,0 days 03:34:37,2024-03-28 11:25:15,,12877,842
1174,6581935605,933828587,2024-03-28 07:50:40,,0 days 03:23:14,2024-03-28 11:13:54,,12194,1174
373,1349549442,316801040,2024-03-28 07:50:40,,0 days 03:31:33,2024-03-28 11:22:13,,12693,373
912,2459675736,8320835195,2024-03-28 07:50:41,,0 days 03:04:34,2024-03-28 10:55:15,,11074,912
742,9680792743,1193019750,2024-03-28 07:50:42,,0 days 02:52:03,2024-03-28 10:42:45,,10323,742
555,9680792743,267538595,2024-03-28 07:50:44,,0 days 03:11:18,2024-03-28 11:02:02,,11478,555
621,1273451423,1159389532,2024-03-28 07:50:44,,0 days 04:23:57,2024-03-28 12:14:41,,15837,621
52,1273451423,243362262,2024-03-28 07:50:45,,0 days 03:05:37,2024-03-28 10:56:22,,11137,52
1227,2459675747,316800852,2024-03-28 07:50:46,,0 days 03:30:13,2024-03-28 11:20:59,,12613,1227
1069,1349549448,4948357605,2024-03-28 07:50:48,,0 days 02:29:08,2024-03-28 10:19:56,,8948,1069
882,1349549448,243781986,2024-03-28 07:50:48,,0 days 03:55:16,2024-03-28 11:46:04,,14116,882
387,247095954,258237443,2024-03-28 07:50:48,,0 days 03:13:48,2024-03-28 11:04:36,,11628,387
669,1349549448,1704925766,2024-03-28 07:50:48,,0 days 03:49:51,2024-03-28 11:40:39,,13791,669
1479,1273451919,3727158684,2024-03-28 07:50:49,,0 days 03:48:08,2024-03-28 11:38:57,,13688,1479
471,1273451423,2261513248,2024-03-28 07:50:49,,0 days 03:21:43,2024-03-28 11:12:32,,12103,471
38,1273452005,2920531336,2024-03-28 07:50:51,,0 days 03:04:56,2024-03-28 10:55:47,,11096,38
437,1273452261,3723589970,2024-03-28 07:50:52,,0 days 03:18:06,2024-03-28 11:08:58,,11886,437
897,1349549448,3308660449,2024-03-28 07:50:52,,0 days 03:24:55,2024-03-28 11:15:47,,12295,897
613,1349551619,613775486,2024-03-28 07:50:52,,0 days 03:01:19,2024-03-28 10:52:11,,10879,613
496,2459675736,2068973725,2024-03-28 07:50:57,,0 days 02:47:58,2024-03-28 10:38:55,,10078,496
248,1349549442,278196779,2024-03-28 07:50:57,,0 days 03:14:59,2024-03-28 11:05:56,,11699,248
1558,5486502623,941477022,2024-03-28 07:51:00,,0 days 04:00:08,2024-03-28 11:51:08,,14408,1558
1515,5486502623,206375463,2024-03-28 07:51:02,,0 days 03:05:58,2024-03-28 10:57:00,,11158,1515
641,2766652046,1029858726,2024-03-28 07:51:02,,0 days 03:28:39,2024-03-28 11:19:41,,12519,641
544,1349551629,206376805,2024-03-28 07:51:03,,0 days 03:47:47,2024-03-28 11:38:50,,13667,544
1131,8017990087,207519162,2024-03-28 07:51:03,,0 days 03:47:00,2024-03-28 11:38:03,,13620,1131
1132,2459675736,275881915,2024-03-28 07:51:07,,0 days 02:22:09,2024-03-28 10:13:16,,8529,1132
603,1273452005,278194689,2024-03-28 07:51:08,,0 days 02:58:38,2024-03-28 10:49:46,,10718,603
43,2459675747,272482347,2024-03-28 07:51:08,,0 days 03:09:18,2024-03-28 11:00:26,,11358,43
533,1349549435,1222395395,2024-03-28 07:51:09,,0 days 03:24:18,2024-03-28 11:15:27,,12258,533
675,2459675747,973568695,2024-03-28 07:51:11,,0 days 03:52:22,2024-03-28 11:43:33,,13942,675
887,1273452261,288496633,2024-03-28 07:51:12,,0 days 03:17:42,2024-03-28 11:08:54,,11862,887
570,2459675747,257659369,2024-03-28 07:51:13,,0 days 03:58:17,2024-03-28 11:49:30,,14297,570
21,2459675747,1894287220,2024-03-28 07:51:14,,0 days 03:17:50,2024-03-28 11:09:04,,11870,21
369,2766652046,32122185,2024-03-28 07:51:16,,0 days 03:11:53,2024-03-28 11:03:09,,11513,369
468,1349549442,278198319,2024-03-28 07:51:18,,0 days 03:18:51,2024-03-28 11:10:09,,11931,468
1029,9937042182,3278432204,2024-03-28 07:51:26,,0 days 03:38:16,2024-03-28 11:29:42,,13096,1029
720,8017990087,5377964784,2024-03-28 07:51:27,,0 days 03:15:33,2024-03-28 11:07:00,,11733,720
697,2459675747,9445396406,2024-03-28 07:51:27,,0 days 03:36:27,2024-03-28 11:27:54,,12987,697
439,1349549448,3797224719,2024-03-28 07:51:28,,0 days 03:58:40,2024-03-28 11:50:08,,14320,439
1461,1349549442,1245993627,2024-03-28 07:51:30,,0 days 03:26:32,2024-03-28 11:18:02,,12392,1461
1125,2766652046,940968247,2024-03-28 07:51:31,,0 days 03:56:33,2024-03-28 11:48:04,,14193,1125
271,1349549448,9445396410,2024-03-28 07:51:32,,0 days 03:34:45,2024-03-28 11:26:17,,12885,271
1520,5486499552,1690274651,2024-03-28 07:51:33,,0 days 03:47:31,2024-03-28 11:39:04,,13651,1520
578,2459675736,322850473,2024-03-28 07:51:35,,0 days 03:28:36,2024-03-28 11:20:11,,12516,578
1025,1349551619,277285474,2024-03-28 07:51:37,,0 days 03:14:39,2024-03-28 11:06:16,,11679,1025
905,8017990087,355580851,2024-03-28 07:51:37,,0 days 03:51:34,2024-03-28 11:43:11,,13894,905
1505,1349551625,288495887,2024-03-28 07:51:39,,0 days 03:36:04,2024-03-28 11:27:43,,12964,1505
469,1349549448,288147313,2024-03-28 07:51:41,,0 days 03:12:54,2024-03-28 11:04:35,,11574,469
712,1273452261,1835295028,2024-03-28 07:51:41,,0 days 04:21:36,2024-03-28 12:13:17,,15696,712
1489,8017990087,2958986041,2024-03-28 07:51:43,,0 days 03:25:45,2024-03-28 11:17:28,,12345,1489
319,2459675747,1314876876,2024-03-28 07:51:46,,0 days 03:39:43,2024-03-28 11:31:29,,13183,319
245,2766652046,288615460,2024-03-28 07:51:47,,0 days 03:07:23,2024-03-28 10:59:10,,11243,245
1367,1349549448,296375345,2024-03-28 07:51:47,,0 days 03:34:25,2024-03-28 11:26:12,,12865,1367
1121,1349549448,207469743,2024-03-28 07:51:47,,0 days 03:21:34,2024-03-28 11:13:21,,12094,1121
22,247095954,597815512,2024-03-28 07:51:48,,0 days 03:08:35,2024-03-28 11:00:23,,11315,22
955,8017990086,207518766,2024-03-28 07:51:49,,0 days 03:48:55,2024-03-28 11:40:44,,13735,955
997,1273451919,1199290988,2024-03-28 07:51:51,,0 days 02:37:18,2024-03-28 10:29:09,,9438,997
778,8017990087,278198332,2024-03-28 07:51:53,,0 days 03:10:35,2024-03-28 11:02:28,,11435,778
49,6581935605,5377964786,2024-03-28 07:51:53,,0 days 03:20:29,2024-03-28 11:12:22,,12029,49
1332,2459675736,6643622512,2024-03-28 07:51:56,,0 days 03:16:45,2024-03-28 11:08:41,,11805,1332
1511,967822865,2261513256,2024-03-28 07:51:56,,0 days 03:20:54,2024-03-28 11:12:50,,12054,1511
1197,1349551625,288604034,2024-03-28 07:51:57,,0 days 03:41:52,2024-03-28 11:33:49,,13312,1197
1495,1349549448,470209431,2024-03-28 07:51:57,,0 days 03:26:52,2024-03-28 11:18:49,,12412,1495
1291,1687861975,9977094190,2024-03-28 07:51:57,,0 days 03:46:08,2024-03-28 11:38:05,,13568,1291
992,1273452005,3426617393,2024-03-28 07:51:58,,0 days 02:55:27,2024-03-28 10:47:25,,10527,992
187,2459675736,275431785,2024-03-28 07:51:59,,0 days 03:15:24,2024-03-28 11:07:23,,11724,187
758,9680792743,798566720,2024-03-28 07:52:00,,0 days 03:30:59,2024-03-28 11:22:59,,12659,758
1493,2459675747,3308660444,2024-03-28 07:52:00,,0 days 03:26:46,2024-03-28 11:18:46,,12406,1493
689,5486502623,288038829,2024-03-28 07:52:00,,0 days 02:57:45,2024-03-28 10:49:45,,10665,689
761,1349549442,402599855,2024-03-28 07:52:00,,0 days 03:28:57,2024-03-28 11:20:57,,12537,761
1113,1273451423,290613924,2024-03-28 07:52:01,,0 days 03:08:40,2024-03-28 11:00:41,,11320,1113
1574,1349551629,206376805,2024-03-28 07:52:02,,0 days 03:47:47,2024-03-28 11:39:49,,13667,1574
1550,1273451401,603356504,2024-03-28 07:52:05,,0 days 03:05:29,2024-03-28 10:57:34,,11129,1550
898,247095954,1822952282,2024-03-28 07:52:06,,0 days 02:29:46,2024-03-28 10:21:52,,8986,898
1499,1687862043,322230278,2024-03-28 07:52:07,,0 days 03:26:17,2024-03-28 11:18:24,,12377,1499
63,1273451919,798566720,2024-03-28 07:52:07,,0 days 03:47:20,2024-03-28 11:39:27,,13640,63
73,9937042182,32122172,2024-03-28 07:52:12,,0 days 03:13:41,2024-03-28 11:05:53,,11621,73
1095,1349549448,288145469,2024-03-28 07:52:13,,0 days 03:02:52,2024-03-28 10:55:05,,10972,1095
137,1349551625,288145420,2024-03-28 07:52:17,,0 days 03:11:33,2024-03-28 11:03:50,,11493,137
1371,2459675747,880670971,2024-03-28 07:52:18,,0 days 03:34:12,2024-03-28 11:26:30,,12852,1371
113,1273451423,1850270022,2024-03-28 07:52:22,,0 days 03:53:23,2024-03-28 11:45:45,,14003,113
1206,1273452296,278194687,2024-03-28 07:52:26,,0 days 03:14:33,2024-03-28 11:06:59,,11673,1206
232,2459675747,1936191714,2024-03-28 07:52:28,,0 days 03:45:16,2024-03-28 11:37:44,,13516,232
619,2459675736,277241326,2024-03-28 07:52:29,,0 days 03:56:51,2024-03-28 11:49:20,,14211,619
1396,2766652046,341958102,2024-03-28 07:52:30,,0 days 03:43:14,2024-03-28 11:35:44,,13394,1396
771,1349546604,272482351,2024-03-28 07:52:31,,0 days 02:55:00,2024-03-28 10:47:31,,10500,771
1253,2459675736,251691332,2024-03-28 07:52:31,,0 days 03:38:41,2024-03-28 11:31:12,,13121,1253
1510,5486502622,321460548,2024-03-28 07:52:31,,0 days 03:43:54,2024-03-28 11:36:25,,13434,1510
946,1273452261,245486369,2024-03-28 07:52:32,,0 days 02:37:15,2024-03-28 10:29:47,,9435,946
44,247095954,7797386968,2024-03-28 07:52:32,,0 days 02:53:20,2024-03-28 10:45:52,,10400,44
1083,1349549442,5377964786,2024-03-28 07:52:33,,0 days 03:23:30,2024-03-28 11:16:03,,12210,1083
618,1349551629,355572562,2024-03-28 07:52:33,,0 days 03:12:57,2024-03-28 11:05:30,,11577,618
1036,1273451833,272273900,2024-03-28 07:52:33,,0 days 02:46:18,2024-03-28 10:38:51,,9978,1036
1562,1273452148,321675016,2024-03-28 07:52:34,,0 days 04:29:54,2024-03-28 12:22:28,,16194,1562
1241,2459675747,355570810,2024-03-28 07:52:36,,0 days 03:33:23,2024-03-28 11:25:59,,12803,1241
1575,1273451524,278215724,2024-03-28 07:52:36,,0 days 03:14:05,2024-03-28 11:06:41,,11645,1575
1271,1273451524,206375460,2024-03-28 07:52:36,,0 days 03:13:48,2024-03-28 11:06:24,,11628,1271
432,1273452296,3417858247,2024-03-28 07:52:37,,0 days 03:16:14,2024-03-28 11:08:51,,11774,432
967,1273451423,355588620,2024-03-28 07:52:39,,0 days 03:46:37,2024-03-28 11:39:16,,13597,967
1231,8017990087,933274018,2024-03-28 07:52:39,,0 days 03:25:24,2024-03-28 11:18:03,,12324,1231
143,967822865,2005300507,2024-03-28 07:52:39,,0 days 03:03:50,2024-03-28 10:56:29,,11030,143
1512,967822865,322846881,2024-03-28 07:52:42,,0 days 03:30:33,2024-03-28 11:23:15,,12633,1512
802,1349549435,272303090,2024-03-28 07:52:42,,0 days 03:05:44,2024-03-28 10:58:26,,11144,802
313,1273452224,288147300,2024-03-28 07:52:43,,0 days 02:54:48,2024-03-28 10:47:31,,10488,313
1005,1687862043,226834987,2024-03-28 07:52:46,,0 days 03:32:47,2024-03-28 11:25:33,,12767,1005
457,1273452296,1193019750,2024-03-28 07:52:47,,0 days 03:06:27,2024-03-28 10:59:14,,11187,457
1056,9937042182,2959379886,2024-03-28 07:52:47,,0 days 03:34:57,2024-03-28 11:27:44,,12897,1056
1537,2459675747,243362263,2024-03-28 07:52:51,,0 days 03:24:30,2024-03-28 11:17:21,,12270,1537
492,6581935605,669931085,2024-03-28 07:52:53,,0 days 04:23:01,2024-03-28 12:15:54,,15781,492
861,1349549435,281477852,2024-03-28 07:52:53,,0 days 03:28:13,2024-03-28 11:21:06,,12493,861
640,1349551619,595751029,2024-03-28 07:52:55,,0 days 03:39:52,2024-03-28 11:32:47,,13192,640
449,2459675736,243783948,2024-03-28 07:52:56,,0 days 03:08:19,2024-03-28 11:01:15,,11299,449
592,2459675747,278217718,2024-03-28 07:52:56,,0 days 03:23:56,2024-03-28 11:16:52,,12236,592
990,1349549448,316293928,2024-03-28 07:52:58,,0 days 03:55:08,2024-03-28 11:48:06,,14108,990
182,8017990087,290029074,2024-03-28 07:53:01,,0 days 02:50:10,2024-03-28 10:43:11,,10210,182
949,1273451423,842560899,2024-03-28 07:53:01,,0 days 03:43:59,2024-03-28 11:37:00,,13439,949
1531,1687862043,288496778,2024-03-28 07:53:04,,0 days 03:23:59,2024-03-28 11:17:03,,12239,1531
1568,247095954,251691166,2024-03-28 07:53:06,,0 days 03:38:14,2024-03-28 11:31:20,,13094,1568
961,1273452261,1024088432,2024-03-28 07:53:07,,0 days 03:23:22,2024-03-28 11:16:29,,12202,961
1490,9937042182,206371894,2024-03-28 07:53:10,,0 days 03:48:24,2024-03-28 11:41:34,,13704,1490
478,1349549442,243362591,2024-03-28 07:53:10,,0 days 03:27:47,2024-03-28 11:20:57,,12467,478
509,247095954,316801064,2024-03-28 07:53:10,,0 days 03:30:08,2024-03-28 11:23:18,,12608,509
540,1273451423,243362264,2024-03-28 07:53:12,,0 days 03:05:49,2024-03-28 10:59:01,,11149,540
1408,1349551619,1747228802,2024-03-28 07:53:13,,0 days 03:34:41,2024-03-28 11:27:54,,12881,1408
878,1349549454,6643622533,2024-03-28 07:53:15,,0 days 03:17:37,2024-03-28 11:10:52,,11857,878
838,1349546604,587632534,2024-03-28 07:53:16,,0 days 03:20:40,2024-03-28 11:13:56,,12040,838
623,1273451423,272273907,2024-03-28 07:53:16,,0 days 02:44:02,2024-03-28 10:37:18,,9842,623
397,8017990087,213623209,2024-03-28 07:53:16,,0 days 04:53:18,2024-03-28 12:46:34,,17598,397
462,1349549442,207515019,2024-03-28 07:53:17,,0 days 03:58:07,2024-03-28 11:51:24,,14287,462
233,6581935605,3308660444,2024-03-28 07:53:17,,0 days 03:17:23,2024-03-28 11:10:40,,11843,233
1001,247095954,281719609,2024-03-28 07:53:17,,0 days 03:49:33,2024-03-28 11:42:50,,13773,1001
1054,1349551625,1795995211,2024-03-28 07:53:19,,0 days 03:56:43,2024-03-28 11:50:02,,14203,1054
465,8017990086,341958075,2024-03-28 07:53:20,,0 days 03:37:03,2024-03-28 11:30:23,,13023,465
1445,2459675747,281477852,2024-03-28 07:53:21,,0 days 03:33:55,2024-03-28 11:27:16,,12835,1445
1273,1349551619,3723589970,2024-03-28 07:53:21,,0 days 03:37:11,2024-03-28 11:30:32,,13031,1273
1008,1273452296,1913478634,2024-03-28 07:53:21,,0 days 04:20:23,2024-03-28 12:13:44,,15623,1008
1094,1273451919,278189880,2024-03-28 07:53:21,,0 days 03:31:21,2024-03-28 11:24:42,,12681,1094
343,1349549442,278069337,2024-03-28 07:53:22,,0 days 02:52:31,2024-03-28 10:45:53,,10351,343
1305,5486499552,278213726,2024-03-28 07:53:23,,0 days 03:14:09,2024-03-28 11:07:32,,11649,1305
228,247095954,355572477,2024-03-28 07:53:24,,0 days 03:09:45,2024-03-28 11:03:09,,11385,228
390,1349551625,4205476206,2024-03-28 07:53:28,,0 days 03:47:33,2024-03-28 11:41:01,,13653,390
1541,1273452296,207476192,2024-03-28 07:53:29,,0 days 03:48:35,2024-03-28 11:42:04,,13715,1541
269,2459675747,207476176,2024-03-28 07:53:29,,0 days 03:48:51,2024-03-28 11:42:20,,13731,269
825,1687862043,926574606,2024-03-28 07:53:29,,0 days 06:00:00,2024-03-28 13:53:29,,21600,825
847,2459675747,2056597995,2024-03-28 07:53:30,,0 days 03:18:18,2024-03-28 11:11:48,,11898,847
660,1349549442,1747228807,2024-03-28 07:53:30,,0 days 03:23:52,2024-03-28 11:17:22,,12232,660
386,2459675747,281477852,2024-03-28 07:53:33,,0 days 03:33:55,2024-03-28 11:27:28,,12835,386
703,8017990087,595751054,2024-03-28 07:53:35,,0 days 03:37:51,2024-03-28 11:31:26,,13071,703
1296,247095954,288604068,2024-03-28 07:53:37,,0 days 03:31:17,2024-03-28 11:24:54,,12677,1296
321,5486502622,1024088432,2024-03-28 07:53:37,,0 days 03:24:06,2024-03-28 11:17:43,,12246,321
574,1273452261,3745287053,2024-03-28 07:53:37,,0 days 03:20:47,2024-03-28 11:14:24,,12047,574
1323,8017990086,3178569684,2024-03-28 07:53:39,,0 days 02:39:54,2024-03-28 10:33:33,,9594,1323
941,8017990087,281477569,2024-03-28 07:53:39,,0 days 03:29:50,2024-03-28 11:23:29,,12590,941
186,1349549435,5606431411,2024-03-28 07:53:39,,0 days 03:31:38,2024-03-28 11:25:17,,12698,186
1346,5486502622,5377964786,2024-03-28 07:53:41,,0 days 03:10:36,2024-03-28 11:04:17,,11436,1346
1412,1273452224,251688941,2024-03-28 07:53:43,,0 days 03:17:57,2024-03-28 11:11:40,,11877,1412
558,1273452148,1692479791,2024-03-28 07:53:43,,0 days 04:25:50,2024-03-28 12:19:33,,15950,558
285,1273451524,207519163,2024-03-28 07:53:43,,0 days 03:56:13,2024-03-28 11:49:56,,14173,285
1581,1349551625,206375078,2024-03-28 07:53:44,,0 days 03:35:47,2024-03-28 11:29:31,,12947,1581
222,8017990086,355580965,2024-03-28 07:53:45,,0 days 03:56:05,2024-03-28 11:49:50,,14165,222
1449,1273452224,322695702,2024-03-28 07:53:46,,0 days 03:43:26,2024-03-28 11:37:12,,13406,1449
740,8017990087,206375078,2024-03-28 07:53:47,,0 days 03:21:56,2024-03-28 11:15:43,,12116,740
20,8017990087,1747228804,2024-03-28 07:53:51,,0 days 03:20:33,2024-03-28 11:14:24,,12033,20
552,9937042182,3154296969,2024-03-28 07:53:52,,0 days 03:09:44,2024-03-28 11:03:36,,11384,552
1411,8017990086,932454896,2024-03-28 07:53:54,,0 days 03:31:22,2024-03-28 11:25:16,,12682,1411
34,1273451919,1081143236,2024-03-28 07:53:54,,0 days 03:46:41,2024-03-28 11:40:35,,13601,34
498,2459675747,278198330,2024-03-28 07:53:55,,0 days 03:24:30,2024-03-28 11:18:25,,12270,498
1452,1349551625,290613924,2024-03-28 07:53:56,,0 days 03:21:35,2024-03-28 11:15:31,,12095,1452
643,1349546604,206371912,2024-03-28 07:54:00,,0 days 03:40:33,2024-03-28 11:34:33,,13233,643
1433,1687861975,1360217760,2024-03-28 07:54:01,,0 days 02:49:34,2024-03-28 10:43:35,,10174,1433
341,1273452296,603356504,2024-03-28 07:54:01,,0 days 03:17:48,2024-03-28 11:11:49,,11868,341
381,1349549448,288147308,2024-03-28 07:54:02,,0 days 03:15:17,2024-03-28 11:09:19,,11717,381
759,967822865,3797224719,2024-03-28 07:54:02,,0 days 03:40:09,2024-03-28 11:34:11,,13209,759
216,1349549448,903124382,2024-03-28 07:54:02,,0 days 04:09:37,2024-03-28 12:03:39,,14977,216
864,1349549442,278213734,2024-03-28 07:54:03,,0 days 03:25:49,2024-03-28 11:19:52,,12349,864
89,2766652046,10702726103,2024-03-28 07:54:03,,0 days 03:52:48,2024-03-28 11:46:51,,13968,89
687,2459675747,275834659,2024-03-28 07:54:04,,0 days 02:49:35,2024-03-28 10:43:39,,10175,687
370,1273451919,207519415,2024-03-28 07:54:05,,0 days 03:53:32,2024-03-28 11:47:37,,14012,370
1274,1349551629,1352888932,2024-03-28 07:54:05,,0 days 03:53:18,2024-03-28 11:47:23,,13998,1274
1256,1349551625,1668978567,2024-03-28 07:54:05,,0 days 04:00:20,2024-03-28 11:54:25,,14420,1256
1374,1273451423,2979980104,2024-03-28 07:54:06,,0 days 03:14:33,2024-03-28 11:08:39,,11673,1374
1194,1273451833,798566520,2024-03-28 07:54:08,,0 days 03:36:20,2024-03-28 11:30:28,,12980,1194
486,8017990086,1747235694,2024-03-28 07:54:09,,0 days 03:46:04,2024-03-28 11:40:13,,13564,486
1524,247095954,316801000,2024-03-28 07:54:09,,0 days 03:22:13,2024-03-28 11:16:22,,12133,1524
85,1273451622,1423049998,2024-03-28 07:54:10,,0 days 03:10:00,2024-03-28 11:04:10,,11400,85
419,1273451918,3118668595,2024-03-28 07:54:11,,0 days 02:56:01,2024-03-28 10:50:12,,10561,419
230,1273451423,316800852,2024-03-28 07:54:11,,0 days 03:11:10,2024-03-28 11:05:21,,11470,230
1055,1687862043,9111965332,2024-03-28 07:54:12,,0 days 02:22:22,2024-03-28 10:16:34,,8542,1055
1354,5486502623,251691505,2024-03-28 07:54:13,,0 days 03:27:15,2024-03-28 11:21:28,,12435,1354
554,2459675747,566168712,2024-03-28 07:54:15,,0 days 03:31:35,2024-03-28 11:25:50,,12695,554
693,1273452296,9445396393,2024-03-28 07:54:15,,0 days 03:27:28,2024-03-28 11:21:43,,12448,693
763,2459675747,1747228802,2024-03-28 07:54:17,,0 days 03:35:36,2024-03-28 11:29:53,,12936,763
1207,2459675747,2943732867,2024-03-28 07:54:18,,0 days 04:12:22,2024-03-28 12:06:40,,15142,1207
267,1349551629,272303105,2024-03-28 07:54:20,,0 days 02:59:40,2024-03-28 10:54:00,,10780,267
