,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id
1748,9882648710,261708618,2024-03-29 07:48:54,,0 days 02:23:30,2024-03-29 10:12:24,,8610,1748
1584,294025348,278194687,2024-03-29 07:48:54,,0 days 02:11:01,2024-03-29 09:59:55,,7861,1584
1433,2476197746,4693844627,2024-03-29 07:48:54,,0 days 02:40:35,2024-03-29 10:29:29,,9635,1433
1376,294025348,2461229587,2024-03-29 07:48:55,,0 days 01:40:32,2024-03-29 09:29:27,,6032,1376
1519,9882648710,1432955876,2024-03-29 07:48:55,,0 days 02:30:12,2024-03-29 10:19:07,,9012,1519
548,307414955,470215321,2024-03-29 07:48:57,,0 days 02:03:34,2024-03-29 09:52:31,,7414,548
382,933713190,9977094190,2024-03-29 07:48:57,,0 days 02:25:07,2024-03-29 10:14:04,,8707,382
811,274511626,11179303728,2024-03-29 07:48:58,,0 days 03:14:22,2024-03-29 11:03:20,,11662,811
53,32067567,11038038566,2024-03-29 07:48:59,,0 days 02:25:07,2024-03-29 10:14:06,,8707,53
1060,2276829756,322847652,2024-03-29 07:49:00,,0 days 02:35:27,2024-03-29 10:24:27,,9327,1060
1041,933714203,290029074,2024-03-29 07:49:00,,0 days 02:46:00,2024-03-29 10:35:00,,9960,1041
874,274511626,5319944143,2024-03-29 07:49:01,,0 days 02:17:16,2024-03-29 10:06:17,,8236,874
916,307414955,1940976808,2024-03-29 07:49:01,,0 days 01:39:25,2024-03-29 09:28:26,,5965,916
820,262220889,243362262,2024-03-29 07:49:03,,0 days 02:15:50,2024-03-29 10:04:53,,8150,820
1008,274511622,4266705000,2024-03-29 07:49:03,,0 days 02:16:10,2024-03-29 10:05:13,,8170,1008
1574,9882648710,288145484,2024-03-29 07:49:05,,0 days 02:32:53,2024-03-29 10:21:58,,9173,1574
736,307414955,1417650574,2024-03-29 07:49:06,,0 days 02:54:29,2024-03-29 10:43:35,,10469,736
1048,232660279,207518103,2024-03-29 07:49:06,,0 days 02:05:47,2024-03-29 09:54:53,,7547,1048
1686,232660279,278069358,2024-03-29 07:49:07,,0 days 02:14:52,2024-03-29 10:03:59,,8092,1686
551,2276829756,226831123,2024-03-29 07:49:09,,0 days 01:32:02,2024-03-29 09:21:11,,5522,551
20,294025348,3719851564,2024-03-29 07:49:09,,0 days 02:12:12,2024-03-29 10:01:21,,7932,20
1093,262221021,288495887,2024-03-29 07:49:09,,0 days 02:26:24,2024-03-29 10:15:33,,8784,1093
418,2476197746,1192965921,2024-03-29 07:49:09,,0 days 02:20:12,2024-03-29 10:09:21,,8412,418
1246,262220889,8498399330,2024-03-29 07:49:11,,0 days 03:49:24,2024-03-29 11:38:35,,13764,1246
1247,933714203,355571727,2024-03-29 07:49:14,,0 days 03:04:11,2024-03-29 10:53:25,,11051,1247
323,2377013550,262695411,2024-03-29 07:49:14,,0 days 02:01:15,2024-03-29 09:50:29,,7275,323
368,2377013550,277285482,2024-03-29 07:49:16,,0 days 02:36:00,2024-03-29 10:25:16,,9360,368
982,274511626,9019889508,2024-03-29 07:49:18,,0 days 01:33:43,2024-03-29 09:23:01,,5623,982
858,232660157,5377964785,2024-03-29 07:49:18,,0 days 02:16:36,2024-03-29 10:05:54,,8196,858
443,2377013550,288147296,2024-03-29 07:49:20,,0 days 02:25:47,2024-03-29 10:15:07,,8747,443
530,262220889,288145412,2024-03-29 07:49:20,,0 days 02:28:36,2024-03-29 10:17:56,,8916,530
244,9882648710,288496364,2024-03-29 07:49:20,,0 days 02:15:35,2024-03-29 10:04:55,,8135,244
1414,307414955,269330742,2024-03-29 07:49:22,,0 days 01:27:01,2024-03-29 09:16:23,,5221,1414
971,2476197746,9069418201,2024-03-29 07:49:24,,0 days 02:53:55,2024-03-29 10:43:19,,10435,971
1022,2377013550,278196754,2024-03-29 07:49:25,,0 days 02:10:19,2024-03-29 09:59:44,,7819,1022
1401,9882648710,9445396406,2024-03-29 07:49:25,,0 days 02:36:13,2024-03-29 10:25:38,,9373,1401
941,286050140,243784122,2024-03-29 07:49:28,,0 days 02:28:33,2024-03-29 10:18:01,,8913,941
730,262220889,2261513248,2024-03-29 07:49:28,,0 days 02:12:36,2024-03-29 10:02:04,,7956,730
1187,262221021,280888768,2024-03-29 07:49:29,,0 days 02:34:04,2024-03-29 10:23:33,,9244,1187
1258,2377013550,322234543,2024-03-29 07:49:30,,0 days 02:31:43,2024-03-29 10:21:13,,9103,1258
508,9882648710,275658041,2024-03-29 07:49:31,,0 days 03:04:37,2024-03-29 10:54:08,,11077,508
1119,307414955,341958102,2024-03-29 07:49:32,,0 days 02:15:27,2024-03-29 10:04:59,,8127,1119
210,232660279,2962865013,2024-03-29 07:49:34,,0 days 02:00:35,2024-03-29 09:50:09,,7235,210
1654,9882648710,1326762434,2024-03-29 07:49:34,,0 days 01:58:19,2024-03-29 09:47:53,,7099,1654
1104,307414955,2380213090,2024-03-29 07:49:34,,0 days 02:47:18,2024-03-29 10:36:52,,10038,1104
222,2377013550,261708619,2024-03-29 07:49:34,,0 days 01:56:52,2024-03-29 09:46:26,,7012,222
315,9882648710,269325540,2024-03-29 07:49:34,,0 days 02:04:00,2024-03-29 09:53:34,,7440,315
1289,274511626,316819541,2024-03-29 07:49:36,,0 days 02:58:36,2024-03-29 10:48:12,,10716,1289
671,274511626,278069332,2024-03-29 07:49:38,,0 days 02:24:13,2024-03-29 10:13:51,,8653,671
1452,274511626,1432955876,2024-03-29 07:49:38,,0 days 02:18:25,2024-03-29 10:08:03,,8305,1452
1364,294025348,1569984896,2024-03-29 07:49:38,,0 days 02:46:36,2024-03-29 10:36:14,,9996,1364
1780,232660150,278215724,2024-03-29 07:49:39,,0 days 02:08:42,2024-03-29 09:58:21,,7722,1780
710,274511622,288604034,2024-03-29 07:49:39,,0 days 01:54:45,2024-03-29 09:44:24,,6885,710
313,2377013550,488327290,2024-03-29 07:49:39,,0 days 02:32:33,2024-03-29 10:22:12,,9153,313
1460,2276829756,4520485703,2024-03-29 07:49:40,,0 days 02:52:15,2024-03-29 10:41:55,,10335,1460
1297,9882648710,322846710,2024-03-29 07:49:40,,0 days 02:22:34,2024-03-29 10:12:14,,8554,1297
1608,294025348,288147296,2024-03-29 07:49:40,,0 days 02:33:52,2024-03-29 10:23:32,,9232,1608
1228,2377013550,2440115961,2024-03-29 07:49:41,,0 days 01:42:36,2024-03-29 09:32:17,,6156,1228
1778,307414955,207476244,2024-03-29 07:49:41,,0 days 02:37:43,2024-03-29 10:27:24,,9463,1778
966,2476197746,1747228787,2024-03-29 07:49:41,,0 days 02:20:48,2024-03-29 10:10:29,,8448,966
666,274511626,325632942,2024-03-29 07:49:43,,0 days 02:26:48,2024-03-29 10:16:31,,8808,666
1132,274511622,9445396410,2024-03-29 07:49:43,,0 days 02:20:50,2024-03-29 10:10:33,,8450,1132
917,274511626,207522788,2024-03-29 07:49:44,,0 days 02:06:14,2024-03-29 09:55:58,,7574,917
1253,9882648710,2244530713,2024-03-29 07:49:44,,0 days 02:44:26,2024-03-29 10:34:10,,9866,1253
154,307414955,275834659,2024-03-29 07:49:44,,0 days 02:16:29,2024-03-29 10:06:13,,8189,154
81,9882648710,275658041,2024-03-29 07:49:44,,0 days 03:04:37,2024-03-29 10:54:21,,11077,81
1619,2377013550,9445396391,2024-03-29 07:49:45,,0 days 02:23:31,2024-03-29 10:13:16,,8611,1619
1607,307414955,278196750,2024-03-29 07:49:48,,0 days 02:02:06,2024-03-29 09:51:54,,7326,1607
1507,9882648710,2379504510,2024-03-29 07:49:49,,0 days 04:28:01,2024-03-29 12:17:50,,16081,1507
1232,294025348,262504277,2024-03-29 07:49:49,,0 days 02:07:02,2024-03-29 09:56:51,,7622,1232
1713,286050140,264106095,2024-03-29 07:49:50,,0 days 01:20:28,2024-03-29 09:10:18,,4828,1713
662,274511622,355571818,2024-03-29 07:49:50,,0 days 02:31:19,2024-03-29 10:21:09,,9079,662
943,9882648710,278213734,2024-03-29 07:49:51,,0 days 02:16:23,2024-03-29 10:06:14,,8183,943
1214,307414955,236129935,2024-03-29 07:49:52,,0 days 02:07:26,2024-03-29 09:57:18,,7646,1214
9,274511626,1747228804,2024-03-29 07:49:53,,0 days 02:18:14,2024-03-29 10:08:07,,8294,9
1255,307414955,290029079,2024-03-29 07:49:53,,0 days 02:10:28,2024-03-29 10:00:21,,7828,1255
505,274511626,1245993627,2024-03-29 07:49:53,,0 days 02:21:24,2024-03-29 10:11:17,,8484,505
428,274511626,272496159,2024-03-29 07:49:55,,0 days 02:33:57,2024-03-29 10:23:52,,9237,428
1828,9882648710,243362263,2024-03-29 07:49:56,,0 days 02:27:05,2024-03-29 10:17:01,,8825,1828
689,2377013550,244398996,2024-03-29 07:49:56,,0 days 01:43:40,2024-03-29 09:33:36,,6220,689
1822,274511626,278228777,2024-03-29 07:49:57,,0 days 01:54:51,2024-03-29 09:44:48,,6891,1822
1445,2377013550,243362238,2024-03-29 07:50:02,,0 days 02:21:06,2024-03-29 10:11:08,,8466,1445
245,286050140,3137542797,2024-03-29 07:50:02,,0 days 02:19:15,2024-03-29 10:09:17,,8355,245
1115,32067567,278196779,2024-03-29 07:50:02,,0 days 02:17:25,2024-03-29 10:07:27,,8245,1115
324,294025348,207425156,2024-03-29 07:50:03,,0 days 01:42:35,2024-03-29 09:32:38,,6155,324
1715,9882648710,272482353,2024-03-29 07:50:04,,0 days 02:37:00,2024-03-29 10:27:04,,9420,1715
1561,2377013550,6643622531,2024-03-29 07:50:04,,0 days 01:45:59,2024-03-29 09:36:03,,6359,1561
1349,232660279,355572421,2024-03-29 07:50:04,,0 days 02:35:04,2024-03-29 10:25:08,,9304,1349
1266,307414955,3723589970,2024-03-29 07:50:08,,0 days 02:02:06,2024-03-29 09:52:14,,7326,1266
1819,9882648710,278196779,2024-03-29 07:50:09,,0 days 02:21:21,2024-03-29 10:11:30,,8481,1819
319,9882648710,3022124201,2024-03-29 07:50:10,,0 days 03:02:30,2024-03-29 10:52:40,,10950,319
1514,307414955,1747228787,2024-03-29 07:50:10,,0 days 02:10:57,2024-03-29 10:01:07,,7857,1514
974,307414955,1338131445,2024-03-29 07:50:11,,0 days 02:04:13,2024-03-29 09:54:24,,7453,974
1062,2377013550,2260752489,2024-03-29 07:50:11,,0 days 02:28:59,2024-03-29 10:19:10,,8939,1062
554,2377013550,1411551384,2024-03-29 07:50:13,,0 days 02:34:02,2024-03-29 10:24:15,,9242,554
257,294025348,288615479,2024-03-29 07:50:15,,0 days 02:37:00,2024-03-29 10:27:15,,9420,257
1346,232660279,5908096162,2024-03-29 07:50:15,,0 days 02:02:21,2024-03-29 09:52:36,,7341,1346
895,2377013550,278186358,2024-03-29 07:50:17,,0 days 01:54:15,2024-03-29 09:44:32,,6855,895
801,2377013550,9484792806,2024-03-29 07:50:19,,0 days 01:58:39,2024-03-29 09:48:58,,7119,801
717,2377013550,243645056,2024-03-29 07:50:19,,0 days 02:15:26,2024-03-29 10:05:45,,8126,717
1160,274511626,4520485715,2024-03-29 07:50:23,,0 days 02:35:11,2024-03-29 10:25:34,,9311,1160
1205,32067567,226010253,2024-03-29 07:50:25,,0 days 01:38:53,2024-03-29 09:29:18,,5933,1205
1717,2476197746,278211003,2024-03-29 07:50:25,,0 days 02:03:07,2024-03-29 09:53:32,,7387,1717
195,307414955,2616178230,2024-03-29 07:50:26,,0 days 01:25:07,2024-03-29 09:15:33,,5107,195
1629,307414955,278198323,2024-03-29 07:50:27,,0 days 02:01:21,2024-03-29 09:51:48,,7281,1629
435,2276829756,535284294,2024-03-29 07:50:27,,0 days 02:01:02,2024-03-29 09:51:29,,7262,435
660,274511626,322846881,2024-03-29 07:50:28,,0 days 02:10:13,2024-03-29 10:00:41,,7813,660
772,262220889,1080043206,2024-03-29 07:50:29,,0 days 01:22:39,2024-03-29 09:13:08,,4959,772
165,274511622,288496364,2024-03-29 07:50:29,,0 days 02:00:00,2024-03-29 09:50:29,,7200,165
179,2276829756,1896073955,2024-03-29 07:50:29,,0 days 02:47:33,2024-03-29 10:38:02,,10053,179
631,274511626,305845714,2024-03-29 07:50:29,,0 days 02:40:03,2024-03-29 10:30:32,,9603,631
1017,307414955,288495991,2024-03-29 07:50:32,,0 days 01:58:26,2024-03-29 09:48:58,,7106,1017
933,286050140,973568695,2024-03-29 07:50:32,,0 days 02:21:36,2024-03-29 10:12:08,,8496,933
136,307414955,1248852710,2024-03-29 07:50:33,,0 days 02:30:25,2024-03-29 10:20:58,,9025,136
88,2377013550,1747228807,2024-03-29 07:50:33,,0 days 02:19:13,2024-03-29 10:09:46,,8353,88
592,307414955,278063891,2024-03-29 07:50:34,,0 days 01:45:30,2024-03-29 09:36:04,,6330,592
1166,262224980,207469742,2024-03-29 07:50:35,,0 days 02:21:18,2024-03-29 10:11:53,,8478,1166
28,289010655,278209567,2024-03-29 07:50:36,,0 days 02:17:05,2024-03-29 10:07:41,,8225,28
920,9882648710,290029094,2024-03-29 07:50:37,,0 days 02:30:05,2024-03-29 10:20:42,,9005,920
654,9882648710,269325418,2024-03-29 07:50:37,,0 days 02:00:03,2024-03-29 09:50:40,,7203,654
1158,307414955,322846710,2024-03-29 07:50:38,,0 days 02:02:44,2024-03-29 09:53:22,,7364,1158
1240,262220889,355572421,2024-03-29 07:50:39,,0 days 02:34:07,2024-03-29 10:24:46,,9247,1240
248,294025348,969097707,2024-03-29 07:50:39,,0 days 02:52:41,2024-03-29 10:43:20,,10361,248
1524,307414955,272790573,2024-03-29 07:50:39,,0 days 01:34:41,2024-03-29 09:25:20,,5681,1524
433,286050140,272779018,2024-03-29 07:50:40,,0 days 01:21:16,2024-03-29 09:11:56,,4876,433
318,9882648710,288604059,2024-03-29 07:50:41,,0 days 02:11:43,2024-03-29 10:02:24,,7903,318
544,2306398126,272482353,2024-03-29 07:50:43,,0 days 02:24:00,2024-03-29 10:14:43,,8640,544
1211,307414955,9445396410,2024-03-29 07:50:44,,0 days 02:16:35,2024-03-29 10:07:19,,8195,1211
904,933713190,226010060,2024-03-29 07:50:45,,0 days 01:43:30,2024-03-29 09:34:15,,6210,904
1254,307414955,206376599,2024-03-29 07:50:45,,0 days 02:11:57,2024-03-29 10:02:42,,7917,1254
787,2276829756,34806015,2024-03-29 07:50:46,,0 days 02:19:06,2024-03-29 10:09:52,,8346,787
161,9882648710,402599851,2024-03-29 07:50:46,,0 days 02:27:34,2024-03-29 10:18:20,,8854,161
632,9882648710,9069418206,2024-03-29 07:50:47,,0 days 02:53:43,2024-03-29 10:44:30,,10423,632
14,9882648710,1505755479,2024-03-29 07:50:48,,0 days 02:44:27,2024-03-29 10:35:15,,9867,14
576,274511626,355574042,2024-03-29 07:50:48,,0 days 02:41:22,2024-03-29 10:32:10,,9682,576
1623,9882648710,3178635814,2024-03-29 07:50:50,,0 days 02:14:54,2024-03-29 10:05:44,,8094,1623
850,307414955,278069365,2024-03-29 07:50:50,,0 days 02:09:17,2024-03-29 10:00:07,,7757,850
12,274511626,3417858247,2024-03-29 07:50:50,,0 days 02:08:35,2024-03-29 09:59:25,,7715,12
1196,307414955,2958986040,2024-03-29 07:50:50,,0 days 02:15:11,2024-03-29 10:06:01,,8111,1196
800,32067567,32122178,2024-03-29 07:50:50,,0 days 02:12:37,2024-03-29 10:03:27,,7957,800
609,2377013550,1747228802,2024-03-29 07:50:50,,0 days 02:18:31,2024-03-29 10:09:21,,8311,609
237,2476197746,1199353868,2024-03-29 07:50:50,,0 days 02:27:26,2024-03-29 10:18:16,,8846,237
1015,9882648710,316801040,2024-03-29 07:50:51,,0 days 02:48:32,2024-03-29 10:39:23,,10112,1015
1202,2377013550,290114366,2024-03-29 07:50:51,,0 days 02:55:32,2024-03-29 10:46:23,,10532,1202
445,2476197746,278213721,2024-03-29 07:50:52,,0 days 02:13:35,2024-03-29 10:04:27,,8015,445
1720,2377013550,410287286,2024-03-29 07:50:52,,0 days 02:44:21,2024-03-29 10:35:13,,9861,1720
993,307414955,355574341,2024-03-29 07:50:52,,0 days 02:48:55,2024-03-29 10:39:47,,10135,993
1221,2377013550,1411551384,2024-03-29 07:50:53,,0 days 02:34:02,2024-03-29 10:24:55,,9242,1221
1697,274511626,715191548,2024-03-29 07:50:53,,0 days 03:15:38,2024-03-29 11:06:31,,11738,1697
526,307414955,1658892797,2024-03-29 07:50:55,,0 days 02:20:45,2024-03-29 10:11:40,,8445,526
1462,9882648710,281477852,2024-03-29 07:50:55,,0 days 02:24:09,2024-03-29 10:15:04,,8649,1462
226,9882648710,262193738,2024-03-29 07:50:55,,0 days 01:44:47,2024-03-29 09:35:42,,6287,226
1509,32067567,243362262,2024-03-29 07:50:57,,0 days 02:21:36,2024-03-29 10:12:33,,8496,1509
1303,933714203,278198330,2024-03-29 07:50:57,,0 days 02:31:32,2024-03-29 10:22:29,,9092,1303
1761,9882648710,269325540,2024-03-29 07:50:57,,0 days 02:04:00,2024-03-29 09:54:57,,7440,1761
1685,262220889,2361454878,2024-03-29 07:50:57,,0 days 02:56:15,2024-03-29 10:47:12,,10575,1685
1126,2476197746,206375463,2024-03-29 07:50:59,,0 days 02:19:12,2024-03-29 10:10:11,,8352,1126
15,307414955,4831519889,2024-03-29 07:51:00,,0 days 02:30:31,2024-03-29 10:21:31,,9031,15
1502,9882648710,269852140,2024-03-29 07:51:00,,0 days 02:28:30,2024-03-29 10:19:30,,8910,1502
233,9882648710,278217726,2024-03-29 07:51:01,,0 days 02:23:17,2024-03-29 10:14:18,,8597,233
1056,2377013550,243361965,2024-03-29 07:51:03,,0 days 02:11:12,2024-03-29 10:02:15,,7872,1056
1699,2377013550,11011311363,2024-03-29 07:51:04,,0 days 02:37:02,2024-03-29 10:28:06,,9422,1699
1481,262220889,236178781,2024-03-29 07:51:06,,0 days 02:15:15,2024-03-29 10:06:21,,8115,1481
1282,2377013550,1628467447,2024-03-29 07:51:06,,0 days 02:54:10,2024-03-29 10:45:16,,10450,1282
1387,294025348,288145457,2024-03-29 07:51:07,,0 days 02:30:22,2024-03-29 10:21:29,,9022,1387
1759,307414955,206373658,2024-03-29 07:51:08,,0 days 02:08:32,2024-03-29 09:59:40,,7712,1759
398,2377013550,1079579596,2024-03-29 07:51:08,,0 days 03:16:48,2024-03-29 11:07:56,,11808,398
1071,262220889,1326762434,2024-03-29 07:51:09,,0 days 01:46:52,2024-03-29 09:38:01,,6412,1071
1272,2377013550,251767905,2024-03-29 07:51:10,,0 days 02:08:12,2024-03-29 09:59:22,,7692,1272
1277,2377013550,276498392,2024-03-29 07:51:10,,0 days 01:51:13,2024-03-29 09:42:23,,6673,1277
678,32067567,1432955876,2024-03-29 07:51:11,,0 days 02:22:49,2024-03-29 10:14:00,,8569,678
1652,294025348,264464994,2024-03-29 07:51:12,,0 days 02:10:51,2024-03-29 10:02:03,,7851,1652
309,232660185,1360217760,2024-03-29 07:51:12,,0 days 02:12:49,2024-03-29 10:04:01,,7969,309
1111,262220889,933828587,2024-03-29 07:51:12,,0 days 02:16:34,2024-03-29 10:07:46,,8194,1111
674,294025348,3277424488,2024-03-29 07:51:15,,0 days 01:47:17,2024-03-29 09:38:32,,6437,674
34,262224980,321373867,2024-03-29 07:51:15,,0 days 02:08:49,2024-03-29 10:00:04,,7729,34
574,294025348,7176335313,2024-03-29 07:51:16,,0 days 01:17:34,2024-03-29 09:08:50,,4654,574
1392,2276829756,2419894837,2024-03-29 07:51:16,,0 days 02:01:32,2024-03-29 09:52:48,,7292,1392
1543,294025348,932454896,2024-03-29 07:51:16,,0 days 02:17:36,2024-03-29 10:08:52,,8256,1543
1755,294025348,280888747,2024-03-29 07:51:17,,0 days 02:18:33,2024-03-29 10:09:50,,8313,1755
725,262220889,1079816510,2024-03-29 07:51:18,,0 days 01:14:12,2024-03-29 09:05:30,,4452,725
755,2377013550,10876629965,2024-03-29 07:51:20,,0 days 03:27:37,2024-03-29 11:18:57,,12457,755
1239,2377013550,251767761,2024-03-29 07:51:22,,0 days 02:08:43,2024-03-29 10:00:05,,7723,1239
1806,2377013550,269852134,2024-03-29 07:51:22,,0 days 02:16:20,2024-03-29 10:07:42,,8180,1806
1094,232660185,281477569,2024-03-29 07:51:24,,0 days 01:54:30,2024-03-29 09:45:54,,6870,1094
172,262220889,251691055,2024-03-29 07:51:24,,0 days 01:57:52,2024-03-29 09:49:16,,7072,172
1568,232660279,2260532583,2024-03-29 07:51:25,,0 days 02:28:09,2024-03-29 10:19:34,,8889,1568
51,2377013550,3723589970,2024-03-29 07:51:25,,0 days 02:09:37,2024-03-29 10:01:02,,7777,51
1102,2377013550,32122172,2024-03-29 07:51:26,,0 days 02:11:20,2024-03-29 10:02:46,,7880,1102
1280,274511622,207511824,2024-03-29 07:51:29,,0 days 01:59:07,2024-03-29 09:50:36,,7147,1280
847,2377013550,9427888488,2024-03-29 07:51:32,,0 days 02:25:51,2024-03-29 10:17:23,,8751,847
1794,286050140,321370367,2024-03-29 07:51:34,,0 days 02:14:22,2024-03-29 10:05:56,,8062,1794
1500,274511626,3096569681,2024-03-29 07:51:35,,0 days 02:20:24,2024-03-29 10:11:59,,8424,1500
1791,307414955,207437138,2024-03-29 07:51:36,,0 days 01:09:28,2024-03-29 09:01:04,,4168,1791
1558,2377013550,281719609,2024-03-29 07:51:37,,0 days 02:15:20,2024-03-29 10:06:57,,8120,1558
343,286050140,278192365,2024-03-29 07:51:39,,0 days 02:03:56,2024-03-29 09:55:35,,7436,343
410,9882648710,355572112,2024-03-29 07:51:42,,0 days 02:42:38,2024-03-29 10:34:20,,9758,410
1576,294025348,936940746,2024-03-29 07:51:45,,0 days 03:12:06,2024-03-29 11:03:51,,11526,1576
302,9882648710,1352888932,2024-03-29 07:51:45,,0 days 02:46:30,2024-03-29 10:38:15,,9990,302
1306,2377013550,355572421,2024-03-29 07:51:48,,0 days 02:33:15,2024-03-29 10:25:03,,9195,1306
304,274511626,290029078,2024-03-29 07:51:49,,0 days 02:23:38,2024-03-29 10:15:27,,8618,304
1138,2377013550,3727158684,2024-03-29 07:51:51,,0 days 01:57:55,2024-03-29 09:49:46,,7075,1138
345,2276829756,281478097,2024-03-29 07:51:53,,0 days 02:27:15,2024-03-29 10:19:08,,8835,345
1249,2377013550,1780711565,2024-03-29 07:51:53,,0 days 01:46:22,2024-03-29 09:38:15,,6382,1249
344,9882648710,1837805967,2024-03-29 07:51:56,,0 days 02:55:13,2024-03-29 10:47:09,,10513,344
1615,307414955,207425159,2024-03-29 07:51:56,,0 days 01:28:50,2024-03-29 09:20:46,,5330,1615
1425,2377013550,272798884,2024-03-29 07:51:56,,0 days 01:36:18,2024-03-29 09:28:14,,5778,1425
1332,274511626,206371809,2024-03-29 07:51:57,,0 days 02:23:07,2024-03-29 10:15:04,,8587,1332
840,32067567,1079689203,2024-03-29 07:51:57,,0 days 02:47:24,2024-03-29 10:39:21,,10044,840
550,307414955,1454515991,2024-03-29 07:51:58,,0 days 02:51:40,2024-03-29 10:43:38,,10300,550
1308,262224988,975252837,2024-03-29 07:52:01,,0 days 02:51:05,2024-03-29 10:43:06,,10265,1308
201,294025348,1245993627,2024-03-29 07:52:01,,0 days 02:28:58,2024-03-29 10:20:59,,8938,201
1200,274511626,258237454,2024-03-29 07:52:02,,0 days 02:22:32,2024-03-29 10:14:34,,8552,1200
549,262220889,1781610616,2024-03-29 07:52:03,,0 days 02:03:51,2024-03-29 09:55:54,,7431,549
1464,274511626,2979980104,2024-03-29 07:52:08,,0 days 02:12:02,2024-03-29 10:04:10,,7922,1464
1328,232660279,269852140,2024-03-29 07:52:08,,0 days 02:18:00,2024-03-29 10:10:08,,8280,1328
264,232660279,278192368,2024-03-29 07:52:08,,0 days 02:03:41,2024-03-29 09:55:49,,7421,264
1012,9882648710,278194687,2024-03-29 07:52:08,,0 days 02:15:14,2024-03-29 10:07:22,,8114,1012
819,933713190,410295326,2024-03-29 07:52:08,,0 days 02:52:11,2024-03-29 10:44:19,,10331,819
113,2377013550,251767751,2024-03-29 07:52:08,,0 days 02:04:59,2024-03-29 09:57:07,,7499,113
1606,232660279,2132415639,2024-03-29 07:52:10,,0 days 02:24:03,2024-03-29 10:16:13,,8643,1606
444,2476197746,206371894,2024-03-29 07:52:11,,0 days 01:58:45,2024-03-29 09:50:56,,7125,444
99,307414955,278213710,2024-03-29 07:52:12,,0 days 01:58:44,2024-03-29 09:50:56,,7124,99
932,307414955,2958986041,2024-03-29 07:52:13,,0 days 02:13:32,2024-03-29 10:05:45,,8012,932
1622,32067567,2428680930,2024-03-29 07:52:13,,0 days 01:29:03,2024-03-29 09:21:16,,5343,1622
543,32067567,322846881,2024-03-29 07:52:14,,0 days 02:14:38,2024-03-29 10:06:52,,8078,543
751,2377013550,321460548,2024-03-29 07:52:16,,0 days 02:05:05,2024-03-29 09:57:21,,7505,751
1143,307414955,1747228802,2024-03-29 07:52:16,,0 days 02:10:59,2024-03-29 10:03:15,,7859,1143
1350,9882648710,4520485709,2024-03-29 07:52:16,,0 days 02:43:06,2024-03-29 10:35:22,,9786,1350
1762,262220889,1747228787,2024-03-29 07:52:17,,0 days 02:19:21,2024-03-29 10:11:38,,8361,1762
767,262220889,1714984931,2024-03-29 07:52:17,,0 days 01:59:22,2024-03-29 09:51:39,,7162,767
913,9882648710,2255634847,2024-03-29 07:52:18,,0 days 03:07:16,2024-03-29 10:59:34,,11236,913
1164,2377013550,206373023,2024-03-29 07:52:18,,0 days 02:12:59,2024-03-29 10:05:17,,7979,1164
653,307414955,278217721,2024-03-29 07:52:20,,0 days 02:03:16,2024-03-29 09:55:36,,7396,653
1156,262224980,1983261444,2024-03-29 07:52:20,,0 days 02:12:47,2024-03-29 10:05:07,,7967,1156
49,2377013550,2995396710,2024-03-29 07:52:20,,0 days 02:05:45,2024-03-29 09:58:05,,7545,49
1700,307414955,1747228807,2024-03-29 07:52:21,,0 days 02:11:41,2024-03-29 10:04:02,,7901,1700
1804,2276829756,933828587,2024-03-29 07:52:21,,0 days 02:33:36,2024-03-29 10:25:57,,9216,1804
131,262220889,5377964786,2024-03-29 07:52:22,,0 days 02:19:18,2024-03-29 10:11:40,,8358,131
150,2306398126,2403443571,2024-03-29 07:52:25,,0 days 01:42:22,2024-03-29 09:34:47,,6142,150
1318,9882648710,3885154971,2024-03-29 07:52:25,,0 days 02:30:30,2024-03-29 10:22:55,,9030,1318
378,9882648710,243362264,2024-03-29 07:52:26,,0 days 02:27:29,2024-03-29 10:19:55,,8849,378
1614,262220889,3178635810,2024-03-29 07:52:26,,0 days 02:03:55,2024-03-29 09:56:21,,7435,1614
346,274511626,355571656,2024-03-29 07:52:27,,0 days 02:37:25,2024-03-29 10:29:52,,9445,346
230,307414955,30375873,2024-03-29 07:52:29,,0 days 01:34:09,2024-03-29 09:26:38,,5649,230
1001,232660150,9445396406,2024-03-29 07:52:30,,0 days 02:21:12,2024-03-29 10:13:42,,8472,1001
416,262220889,1297072733,2024-03-29 07:52:31,,0 days 02:38:01,2024-03-29 10:30:32,,9481,416
894,2377013550,5908096162,2024-03-29 07:52:31,,0 days 02:00:32,2024-03-29 09:53:03,,7232,894
108,294025348,262504276,2024-03-29 07:52:31,,0 days 02:02:08,2024-03-29 09:54:39,,7328,108
265,2306398126,1896073926,2024-03-29 07:52:33,,0 days 02:23:48,2024-03-29 10:16:21,,8628,265
1243,2476197746,272496156,2024-03-29 07:52:33,,0 days 03:01:02,2024-03-29 10:53:35,,10862,1243
43,274511622,1142712483,2024-03-29 07:52:35,,0 days 03:16:17,2024-03-29 11:08:52,,11777,43
434,294025348,932454896,2024-03-29 07:52:37,,0 days 02:17:36,2024-03-29 10:10:13,,8256,434
1109,286050140,10720159657,2024-03-29 07:52:38,,0 days 02:22:25,2024-03-29 10:15:03,,8545,1109
