,origin,destination,treq,tdep,ttrav,tarr,tdrop,dist,pax_id
1128,942815903,251691138,2024-03-28 07:51:18,,0 days 02:55:11,2024-03-28 10:46:29,,10511,1128
2393,276630061,206375463,2024-03-28 07:51:19,,0 days 02:07:52,2024-03-28 09:59:11,,7672,2393
591,942815935,5377964785,2024-03-28 07:51:19,,0 days 02:12:15,2024-03-28 10:03:34,,7935,591
117,2526523833,288604089,2024-03-28 07:51:21,,0 days 02:54:55,2024-03-28 10:46:16,,10495,117
1301,276629977,1200446215,2024-03-28 07:51:22,,0 days 02:34:04,2024-03-28 10:25:26,,9244,1301
1573,941399121,251767744,2024-03-28 07:51:23,,0 days 02:19:27,2024-03-28 10:10:50,,8367,1573
1902,1264455251,1896073890,2024-03-28 07:51:25,,0 days 02:09:52,2024-03-28 10:01:17,,7792,1902
1676,1264455251,933274018,2024-03-28 07:51:27,,0 days 02:39:35,2024-03-28 10:31:02,,9575,1676
1275,289684438,275658037,2024-03-28 07:51:28,,0 days 02:06:53,2024-03-28 09:58:21,,7613,1275
2011,5625512534,470214272,2024-03-28 07:51:30,,0 days 02:35:42,2024-03-28 10:27:12,,9342,2011
89,942815869,276498392,2024-03-28 07:51:32,,0 days 02:50:23,2024-03-28 10:41:55,,10223,89
1715,942815978,597815512,2024-03-28 07:51:33,,0 days 02:18:23,2024-03-28 10:09:56,,8303,1715
705,281775926,207476176,2024-03-28 07:51:35,,0 days 02:39:24,2024-03-28 10:30:59,,9564,705
1970,289684446,251693129,2024-03-28 07:51:35,,0 days 02:14:44,2024-03-28 10:06:19,,8084,1970
50,11235606322,275424728,2024-03-28 07:51:35,,0 days 01:58:38,2024-03-28 09:50:13,,7118,50
2191,957184279,236137584,2024-03-28 07:51:35,,0 days 02:06:13,2024-03-28 09:57:48,,7573,2191
2120,289684446,226018992,2024-03-28 07:51:36,,0 days 02:43:18,2024-03-28 10:34:54,,9798,2120
149,960515718,206373023,2024-03-28 07:51:38,,0 days 02:42:22,2024-03-28 10:34:00,,9742,149
714,289684438,272482351,2024-03-28 07:51:38,,0 days 01:52:52,2024-03-28 09:44:30,,6772,714
257,5625488872,278213724,2024-03-28 07:51:39,,0 days 02:35:33,2024-03-28 10:27:12,,9333,257
2165,276629981,1658892311,2024-03-28 07:51:39,,0 days 02:15:11,2024-03-28 10:06:50,,8111,2165
259,942815952,341958106,2024-03-28 07:51:39,,0 days 02:54:21,2024-03-28 10:46:00,,10461,259
1905,1264455191,322846997,2024-03-28 07:51:40,,0 days 02:51:04,2024-03-28 10:42:44,,10264,1905
889,957184286,322846881,2024-03-28 07:51:41,,0 days 02:18:28,2024-03-28 10:10:09,,8308,889
976,942815935,272306201,2024-03-28 07:51:41,,0 days 01:55:25,2024-03-28 09:47:06,,6925,976
197,960515718,287628798,2024-03-28 07:51:42,,0 days 03:08:49,2024-03-28 11:00:31,,11329,197
2308,1264455279,251693217,2024-03-28 07:51:43,,0 days 02:51:00,2024-03-28 10:42:43,,10260,2308
380,941399139,9445396393,2024-03-28 07:51:43,,0 days 02:32:48,2024-03-28 10:24:31,,9168,380
2221,11235606322,4520485706,2024-03-28 07:51:45,,0 days 02:03:38,2024-03-28 09:55:23,,7418,2221
1354,1264455251,245423355,2024-03-28 07:51:45,,0 days 02:03:40,2024-03-28 09:55:25,,7420,1354
1080,276629977,278198330,2024-03-28 07:51:47,,0 days 02:22:33,2024-03-28 10:14:20,,8553,1080
1885,583377728,257659369,2024-03-28 07:51:48,,0 days 02:39:52,2024-03-28 10:31:40,,9592,1885
843,276629969,1052609639,2024-03-28 07:51:49,,0 days 01:10:50,2024-03-28 09:02:39,,4250,843
87,289684446,2825057903,2024-03-28 07:51:50,,0 days 02:09:12,2024-03-28 10:01:02,,7752,87
781,289684438,288495991,2024-03-28 07:51:51,,0 days 02:13:54,2024-03-28 10:05:45,,8034,781
454,289684438,2529684199,2024-03-28 07:51:52,,0 days 02:14:14,2024-03-28 10:06:06,,8054,454
1219,941399121,254349500,2024-03-28 07:51:54,,0 days 02:52:00,2024-03-28 10:43:54,,10320,1219
2005,3444983255,269852134,2024-03-28 07:51:54,,0 days 02:17:04,2024-03-28 10:08:58,,8224,2005
2325,5644564334,402599851,2024-03-28 07:51:55,,0 days 02:27:42,2024-03-28 10:19:37,,8862,2325
301,942815876,251767754,2024-03-28 07:51:56,,0 days 02:19:58,2024-03-28 10:11:54,,8398,301
564,263893374,245485654,2024-03-28 07:51:56,,0 days 02:17:58,2024-03-28 10:09:54,,8278,564
378,957184307,322846710,2024-03-28 07:51:58,,0 days 02:40:27,2024-03-28 10:32:25,,9627,378
1267,1267839993,243362238,2024-03-28 07:51:58,,0 days 02:38:47,2024-03-28 10:30:45,,9527,1267
1054,942815952,251689931,2024-03-28 07:51:58,,0 days 03:00:12,2024-03-28 10:52:10,,10812,1054
1765,11248021332,10199813031,2024-03-28 07:51:58,,0 days 02:02:16,2024-03-28 09:54:14,,7336,1765
2102,942815901,261998481,2024-03-28 07:51:58,,0 days 02:18:48,2024-03-28 10:10:46,,8328,2102
1207,11248021332,470209431,2024-03-28 07:51:59,,0 days 02:08:11,2024-03-28 10:00:10,,7691,1207
1997,960515718,1919688544,2024-03-28 07:51:59,,0 days 03:09:14,2024-03-28 11:01:13,,11354,1997
500,3444983255,283705728,2024-03-28 07:52:00,,0 days 03:03:04,2024-03-28 10:55:04,,10984,500
1280,941399064,1751465807,2024-03-28 07:52:02,,0 days 02:41:09,2024-03-28 10:33:11,,9669,1280
546,1264455251,281815806,2024-03-28 07:52:03,,0 days 01:55:55,2024-03-28 09:47:58,,6955,546
231,3444983255,4395417239,2024-03-28 07:52:04,,0 days 03:18:31,2024-03-28 11:10:35,,11911,231
2025,263893386,288145484,2024-03-28 07:52:05,,0 days 01:43:56,2024-03-28 09:36:01,,6236,2025
1793,957184305,277285472,2024-03-28 07:52:05,,0 days 01:46:30,2024-03-28 09:38:35,,6390,1793
125,1264455279,283659922,2024-03-28 07:52:06,,0 days 04:19:17,2024-03-28 12:11:23,,15557,125
1880,34802048,207435062,2024-03-28 07:52:06,,0 days 02:38:13,2024-03-28 10:30:19,,9493,1880
333,11235606322,1199353868,2024-03-28 07:52:07,,0 days 02:25:17,2024-03-28 10:17:24,,8717,333
650,941399040,288145432,2024-03-28 07:52:07,,0 days 01:33:56,2024-03-28 09:26:03,,5636,650
150,941399139,1289593996,2024-03-28 07:52:07,,0 days 02:35:16,2024-03-28 10:27:23,,9316,150
1519,941399121,3745287053,2024-03-28 07:52:08,,0 days 02:20:38,2024-03-28 10:12:46,,8438,1519
1968,941399040,4358687361,2024-03-28 07:52:09,,0 days 02:20:03,2024-03-28 10:12:12,,8403,1968
73,941399139,8562218004,2024-03-28 07:52:10,,0 days 03:41:09,2024-03-28 11:33:19,,13269,73
934,957184305,207519161,2024-03-28 07:52:10,,0 days 02:39:13,2024-03-28 10:31:23,,9553,934
422,5625506718,283033591,2024-03-28 07:52:10,,0 days 02:16:52,2024-03-28 10:09:02,,8212,422
1949,942815901,278189880,2024-03-28 07:52:11,,0 days 02:51:16,2024-03-28 10:43:27,,10276,1949
294,1267839993,296375343,2024-03-28 07:52:11,,0 days 02:40:05,2024-03-28 10:32:16,,9605,294
1201,941399139,1857903472,2024-03-28 07:52:12,,0 days 02:35:47,2024-03-28 10:27:59,,9347,1201
2232,941399068,1432955876,2024-03-28 07:52:12,,0 days 02:57:10,2024-03-28 10:49:22,,10630,2232
88,11235606322,1411551384,2024-03-28 07:52:13,,0 days 02:06:30,2024-03-28 09:58:43,,7590,88
1262,941399121,7229134988,2024-03-28 07:52:14,,0 days 03:41:28,2024-03-28 11:33:42,,13288,1262
1395,5625512534,798566720,2024-03-28 07:52:14,,0 days 03:00:38,2024-03-28 10:52:52,,10838,1395
2380,942815917,283705728,2024-03-28 07:52:15,,0 days 02:49:08,2024-03-28 10:41:23,,10148,2380
774,941399139,32122170,2024-03-28 07:52:16,,0 days 02:15:30,2024-03-28 10:07:46,,8130,774
507,941399068,272505859,2024-03-28 07:52:16,,0 days 01:54:41,2024-03-28 09:46:57,,6881,507
848,3444983255,488327290,2024-03-28 07:52:17,,0 days 02:15:53,2024-03-28 10:08:10,,8153,848
593,289684438,1896073926,2024-03-28 07:52:17,,0 days 01:54:18,2024-03-28 09:46:35,,6858,593
86,957184307,251689493,2024-03-28 07:52:19,,0 days 02:28:43,2024-03-28 10:21:02,,8923,86
852,942815935,310654607,2024-03-28 07:52:19,,0 days 02:42:41,2024-03-28 10:35:00,,9761,852
1084,1264455251,288496633,2024-03-28 07:52:21,,0 days 02:37:49,2024-03-28 10:30:10,,9469,1084
771,960515718,10784312275,2024-03-28 07:52:22,,0 days 01:26:30,2024-03-28 09:18:52,,5190,771
1423,5625512534,288604053,2024-03-28 07:52:22,,0 days 02:51:04,2024-03-28 10:43:26,,10264,1423
1434,942815917,595751054,2024-03-28 07:52:22,,0 days 02:39:50,2024-03-28 10:32:12,,9590,1434
181,1264455191,798566579,2024-03-28 07:52:24,,0 days 02:51:14,2024-03-28 10:43:38,,10274,181
1493,941399121,2767108822,2024-03-28 07:52:25,,0 days 02:36:34,2024-03-28 10:28:59,,9394,1493
1912,11235606322,322846864,2024-03-28 07:52:26,,0 days 02:37:00,2024-03-28 10:29:26,,9420,1912
1338,5625512534,1086302907,2024-03-28 07:52:26,,0 days 02:13:17,2024-03-28 10:05:43,,7997,1338
1740,1264455279,272306201,2024-03-28 07:52:27,,0 days 02:11:44,2024-03-28 10:04:11,,7904,1740
2289,5625488872,272303120,2024-03-28 07:52:27,,0 days 02:00:09,2024-03-28 09:52:36,,7209,2289
447,288049500,257659388,2024-03-28 07:52:27,,0 days 02:23:15,2024-03-28 10:15:42,,8595,447
502,942815903,305845605,2024-03-28 07:52:28,,0 days 01:46:22,2024-03-28 09:38:50,,6382,502
2293,957184290,1387049861,2024-03-28 07:52:28,,0 days 02:59:48,2024-03-28 10:52:16,,10788,2293
71,5625506718,1728822219,2024-03-28 07:52:28,,0 days 01:40:53,2024-03-28 09:33:21,,6053,71
2127,11248021332,4716344526,2024-03-28 07:52:30,,0 days 01:39:13,2024-03-28 09:31:43,,5953,2127
1178,957184307,1200446215,2024-03-28 07:52:31,,0 days 02:19:18,2024-03-28 10:11:49,,8358,1178
896,957184290,251691505,2024-03-28 07:52:31,,0 days 02:40:00,2024-03-28 10:32:31,,9600,896
2248,957184279,243362238,2024-03-28 07:52:31,,0 days 02:18:26,2024-03-28 10:10:57,,8306,2248
2147,941399139,1857903472,2024-03-28 07:52:33,,0 days 02:35:47,2024-03-28 10:28:20,,9347,2147
1518,942815881,236129935,2024-03-28 07:52:34,,0 days 02:04:15,2024-03-28 09:56:49,,7455,1518
1981,941399040,932454896,2024-03-28 07:52:36,,0 days 02:32:19,2024-03-28 10:24:55,,9139,1981
180,5625506718,4358687361,2024-03-28 07:52:36,,0 days 02:34:35,2024-03-28 10:27:11,,9275,180
39,941399121,206377118,2024-03-28 07:52:37,,0 days 02:15:21,2024-03-28 10:07:58,,8121,39
779,1267839993,261998900,2024-03-28 07:52:38,,0 days 02:11:57,2024-03-28 10:04:35,,7917,779
216,942815869,9486246034,2024-03-28 07:52:38,,0 days 03:31:47,2024-03-28 11:24:25,,12707,216
1798,1264455251,288495991,2024-03-28 07:52:40,,0 days 02:35:53,2024-03-28 10:28:33,,9353,1798
2042,5625488872,2065550544,2024-03-28 07:52:40,,0 days 02:09:10,2024-03-28 10:01:50,,7750,2042
861,942815917,278069332,2024-03-28 07:52:41,,0 days 01:48:55,2024-03-28 09:41:36,,6535,861
2090,289684438,3308660444,2024-03-28 07:52:42,,0 days 02:00:23,2024-03-28 09:53:05,,7223,2090
1385,941399068,206377118,2024-03-28 07:52:43,,0 days 02:31:35,2024-03-28 10:24:18,,9095,1385
1896,957184290,288604077,2024-03-28 07:52:44,,0 days 02:29:09,2024-03-28 10:21:53,,8949,1896
1143,5625512534,316696386,2024-03-28 07:52:47,,0 days 03:36:29,2024-03-28 11:29:16,,12989,1143
670,941399121,1199353879,2024-03-28 07:52:48,,0 days 02:35:06,2024-03-28 10:27:54,,9306,670
655,941399068,251690144,2024-03-28 07:52:48,,0 days 02:59:31,2024-03-28 10:52:19,,10771,655
1285,957184305,322850473,2024-03-28 07:52:49,,0 days 02:18:30,2024-03-28 10:11:19,,8310,1285
1545,11235606322,226010060,2024-03-28 07:52:50,,0 days 02:45:14,2024-03-28 10:38:04,,9914,1545
2145,289684438,1835294889,2024-03-28 07:52:50,,0 days 03:19:56,2024-03-28 11:12:46,,11996,2145
1498,942815903,278198320,2024-03-28 07:52:51,,0 days 02:25:48,2024-03-28 10:18:39,,8748,1498
986,941399121,2418596893,2024-03-28 07:52:51,,0 days 02:27:43,2024-03-28 10:20:34,,8863,986
1199,5644564334,207476244,2024-03-28 07:52:52,,0 days 02:58:28,2024-03-28 10:51:20,,10708,1199
902,5625488872,206371910,2024-03-28 07:52:53,,0 days 03:03:59,2024-03-28 10:56:52,,11039,902
323,942815919,9977094190,2024-03-28 07:52:53,,0 days 03:03:04,2024-03-28 10:55:57,,10984,323
1259,942815917,251690247,2024-03-28 07:52:54,,0 days 02:28:27,2024-03-28 10:21:21,,8907,1259
158,289684446,322230278,2024-03-28 07:52:54,,0 days 02:07:42,2024-03-28 10:00:36,,7662,158
1555,289684446,2419768569,2024-03-28 07:52:56,,0 days 02:24:13,2024-03-28 10:17:09,,8653,1555
384,942815935,1917420269,2024-03-28 07:52:56,,0 days 02:21:56,2024-03-28 10:14:52,,8516,384
2244,941399068,4342631455,2024-03-28 07:52:57,,0 days 02:35:17,2024-03-28 10:28:14,,9317,2244
1785,942815903,272303105,2024-03-28 07:52:57,,0 days 02:03:26,2024-03-28 09:56:23,,7406,1785
453,941399079,1751465807,2024-03-28 07:52:57,,0 days 02:24:17,2024-03-28 10:17:14,,8657,453
954,3444983255,3381000937,2024-03-28 07:52:58,,0 days 02:13:52,2024-03-28 10:06:50,,8032,954
1759,288049500,1980102115,2024-03-28 07:52:59,,0 days 01:28:30,2024-03-28 09:21:29,,5310,1759
815,288049500,278196753,2024-03-28 07:52:59,,0 days 01:43:19,2024-03-28 09:36:18,,6199,815
1341,942815978,32122182,2024-03-28 07:52:59,,0 days 02:25:40,2024-03-28 10:18:39,,8740,1341
1253,11235606322,355571656,2024-03-28 07:53:01,,0 days 01:59:29,2024-03-28 09:52:30,,7169,1253
1196,1264455251,402599855,2024-03-28 07:53:01,,0 days 02:35:25,2024-03-28 10:28:26,,9325,1196
1288,941399139,251767761,2024-03-28 07:53:04,,0 days 02:18:46,2024-03-28 10:11:50,,8326,1288
210,289684438,1896073955,2024-03-28 07:53:05,,0 days 01:50:08,2024-03-28 09:43:13,,6608,210
2356,941399121,1658893582,2024-03-28 07:53:06,,0 days 02:14:55,2024-03-28 10:08:01,,8095,2356
879,1264455179,275652497,2024-03-28 07:53:07,,0 days 02:30:43,2024-03-28 10:23:50,,9043,879
631,960515718,1658892311,2024-03-28 07:53:08,,0 days 02:19:27,2024-03-28 10:12:35,,8367,631
2235,957184305,1747228804,2024-03-28 07:53:08,,0 days 02:10:47,2024-03-28 10:03:55,,7847,2235
1694,957184305,288147300,2024-03-28 07:53:09,,0 days 01:46:33,2024-03-28 09:39:42,,6393,1694
2111,942815978,1432955876,2024-03-28 07:53:10,,0 days 02:46:04,2024-03-28 10:39:14,,9964,2111
2238,1264455251,261998481,2024-03-28 07:53:10,,0 days 02:17:21,2024-03-28 10:10:31,,8241,2238
1342,942815903,269325541,2024-03-28 07:53:10,,0 days 03:06:38,2024-03-28 10:59:48,,11198,1342
578,34802048,290029074,2024-03-28 07:53:11,,0 days 01:31:03,2024-03-28 09:24:14,,5463,578
1596,942815978,272496156,2024-03-28 07:53:11,,0 days 01:56:27,2024-03-28 09:49:38,,6987,1596
1249,942815978,206371912,2024-03-28 07:53:12,,0 days 02:59:36,2024-03-28 10:52:48,,10776,1249
1832,11235606322,280888768,2024-03-28 07:53:12,,0 days 02:57:35,2024-03-28 10:50:47,,10655,1832
747,3444983255,278213707,2024-03-28 07:53:12,,0 days 02:31:21,2024-03-28 10:24:33,,9081,747
230,11235606322,10784312276,2024-03-28 07:53:13,,0 days 01:14:37,2024-03-28 09:07:50,,4477,230
777,2526523833,272491974,2024-03-28 07:53:13,,0 days 02:40:46,2024-03-28 10:33:59,,9646,777
1120,289684446,1747228787,2024-03-28 07:53:14,,0 days 02:01:51,2024-03-28 09:55:05,,7311,1120
1124,11248021332,261675305,2024-03-28 07:53:14,,0 days 02:45:59,2024-03-28 10:39:13,,9959,1124
2003,957184305,275834643,2024-03-28 07:53:14,,0 days 01:28:10,2024-03-28 09:21:24,,5290,2003
1184,288049500,243781840,2024-03-28 07:53:15,,0 days 02:24:41,2024-03-28 10:17:56,,8681,1184
1974,4366921173,278217724,2024-03-28 07:53:15,,0 days 02:19:26,2024-03-28 10:12:41,,8366,1974
2203,3444983255,206375463,2024-03-28 07:53:15,,0 days 02:24:59,2024-03-28 10:18:14,,8699,2203
5,5625512534,251767751,2024-03-28 07:53:16,,0 days 02:30:56,2024-03-28 10:24:12,,9056,5
1252,942815935,206373658,2024-03-28 07:53:16,,0 days 02:27:47,2024-03-28 10:21:03,,8867,1252
91,960515718,595751054,2024-03-28 07:53:16,,0 days 02:52:14,2024-03-28 10:45:30,,10334,91
2093,942815876,8255621876,2024-03-28 07:53:17,,0 days 02:59:26,2024-03-28 10:52:43,,10766,2093
870,942815881,278209562,2024-03-28 07:53:17,,0 days 02:15:10,2024-03-28 10:08:27,,8110,870
219,1264455251,31350002,2024-03-28 07:53:18,,0 days 02:15:01,2024-03-28 10:08:19,,8101,219
659,583377730,272504124,2024-03-28 07:53:21,,0 days 01:03:27,2024-03-28 08:56:48,,3807,659
146,957184307,6718657325,2024-03-28 07:53:22,,0 days 02:53:53,2024-03-28 10:47:15,,10433,146
1021,942815903,278069318,2024-03-28 07:53:22,,0 days 02:00:09,2024-03-28 09:53:31,,7209,1021
1463,276629977,9492725463,2024-03-28 07:53:23,,0 days 02:59:48,2024-03-28 10:53:11,,10788,1463
15,942815881,1454516082,2024-03-28 07:53:24,,0 days 02:25:20,2024-03-28 10:18:44,,8720,15
701,942815935,6718657343,2024-03-28 07:53:25,,0 days 02:53:31,2024-03-28 10:46:56,,10411,701
1313,957184279,9445396391,2024-03-28 07:53:27,,0 days 02:20:50,2024-03-28 10:14:17,,8450,1313
1315,941399139,3991693845,2024-03-28 07:53:28,,0 days 02:45:23,2024-03-28 10:38:51,,9923,1315
576,11248021332,272482349,2024-03-28 07:53:29,,0 days 01:50:56,2024-03-28 09:44:25,,6656,576
974,288049500,322846990,2024-03-28 07:53:29,,0 days 02:24:32,2024-03-28 10:18:01,,8672,974
1265,942815978,7797386968,2024-03-28 07:53:29,,0 days 02:03:43,2024-03-28 09:57:12,,7423,1265
624,276629981,206373016,2024-03-28 07:53:30,,0 days 02:35:52,2024-03-28 10:29:22,,9352,624
201,957184286,278194689,2024-03-28 07:53:30,,0 days 01:45:08,2024-03-28 09:38:38,,6308,201
812,941399068,290029074,2024-03-28 07:53:31,,0 days 02:14:19,2024-03-28 10:07:50,,8059,812
2152,1264455179,206376599,2024-03-28 07:53:32,,0 days 02:10:49,2024-03-28 10:04:21,,7849,2152
1261,11248021332,269325418,2024-03-28 07:53:34,,0 days 02:59:30,2024-03-28 10:53:04,,10770,1261
479,960515718,269325450,2024-03-28 07:53:35,,0 days 03:03:07,2024-03-28 10:56:42,,10987,479
1718,957184307,8571775692,2024-03-28 07:53:37,,0 days 02:56:43,2024-03-28 10:50:20,,10603,1718
1466,942815952,3723589970,2024-03-28 07:53:39,,0 days 02:34:44,2024-03-28 10:28:23,,9284,1466
1734,3444983255,305845722,2024-03-28 07:53:40,,0 days 01:50:33,2024-03-28 09:44:13,,6633,1734
1110,942815901,3139221669,2024-03-28 07:53:41,,0 days 01:53:19,2024-03-28 09:47:00,,6799,1110
561,941399068,5061092183,2024-03-28 07:53:41,,0 days 03:08:13,2024-03-28 11:01:54,,11293,561
1176,3444983255,262193751,2024-03-28 07:53:42,,0 days 02:54:50,2024-03-28 10:48:32,,10490,1176
1047,942815903,355570811,2024-03-28 07:53:42,,0 days 02:16:23,2024-03-28 10:10:05,,8183,1047
53,281775926,1658892311,2024-03-28 07:53:43,,0 days 02:09:39,2024-03-28 10:03:22,,7779,53
895,942815876,8571775692,2024-03-28 07:53:45,,0 days 03:08:59,2024-03-28 11:02:44,,11339,895
2354,276629977,1079689120,2024-03-28 07:53:46,,0 days 03:34:35,2024-03-28 11:28:21,,12875,2354
477,942815881,1222395388,2024-03-28 07:53:47,,0 days 02:24:24,2024-03-28 10:18:11,,8664,477
1772,1264455279,322230278,2024-03-28 07:53:48,,0 days 02:34:53,2024-03-28 10:28:41,,9293,1772
652,1264455251,245373890,2024-03-28 07:53:49,,0 days 02:19:07,2024-03-28 10:12:56,,8347,652
1940,289684438,288496364,2024-03-28 07:53:49,,0 days 02:15:57,2024-03-28 10:09:46,,8157,1940
1646,957184307,1418522770,2024-03-28 07:53:50,,0 days 00:56:33,2024-03-28 08:50:23,,3393,1646
1568,942815919,3516814004,2024-03-28 07:53:50,,0 days 02:25:17,2024-03-28 10:19:07,,8717,1568
1955,5625488872,5377964785,2024-03-28 07:53:50,,0 days 02:33:00,2024-03-28 10:26:50,,9180,1955
1570,957184279,278211001,2024-03-28 07:53:50,,0 days 02:14:20,2024-03-28 10:08:10,,8060,1570
1149,942815952,275834659,2024-03-28 07:53:52,,0 days 01:53:44,2024-03-28 09:47:36,,6824,1149
217,1264455179,4955501316,2024-03-28 07:53:53,,0 days 02:03:47,2024-03-28 09:57:40,,7427,217
1892,942815978,3637880450,2024-03-28 07:53:54,,0 days 03:19:00,2024-03-28 11:12:54,,11940,1892
425,957184279,264004953,2024-03-28 07:53:56,,0 days 01:30:03,2024-03-28 09:23:59,,5403,425
475,960515718,9445396383,2024-03-28 07:53:56,,0 days 02:36:55,2024-03-28 10:30:51,,9415,475
1417,11248021332,2692191735,2024-03-28 07:53:57,,0 days 02:59:49,2024-03-28 10:53:46,,10789,1417
1328,289684438,2418596893,2024-03-28 07:54:00,,0 days 02:14:00,2024-03-28 10:08:00,,8040,1328
609,263893392,1835294692,2024-03-28 07:54:00,,0 days 03:15:55,2024-03-28 11:09:55,,11755,609
459,583377730,288495991,2024-03-28 07:54:01,,0 days 02:03:16,2024-03-28 09:57:17,,7396,459
688,289684446,975252805,2024-03-28 07:54:02,,0 days 02:50:00,2024-03-28 10:44:02,,10200,688
2300,5625488872,1200446215,2024-03-28 07:54:04,,0 days 02:39:20,2024-03-28 10:33:24,,9560,2300
325,281775926,3991693845,2024-03-28 07:54:04,,0 days 02:39:38,2024-03-28 10:33:42,,9578,325
458,960515718,798566720,2024-03-28 07:54:05,,0 days 02:54:46,2024-03-28 10:48:51,,10486,458
1726,960515718,932454896,2024-03-28 07:54:05,,0 days 02:43:52,2024-03-28 10:37:57,,9832,1726
1933,942815935,880305357,2024-03-28 07:54:06,,0 days 02:57:30,2024-03-28 10:51:36,,10650,1933
1810,942815952,1747228797,2024-03-28 07:54:07,,0 days 02:27:24,2024-03-28 10:21:31,,8844,1810
1330,2526523833,1378102759,2024-03-28 07:54:07,,0 days 03:37:00,2024-03-28 11:31:07,,13020,1330
192,5625488872,288038829,2024-03-28 07:54:08,,0 days 01:51:26,2024-03-28 09:45:34,,6686,192
528,941399068,4955501316,2024-03-28 07:54:09,,0 days 02:20:45,2024-03-28 10:14:54,,8445,528
1467,942815876,32122178,2024-03-28 07:54:10,,0 days 02:24:19,2024-03-28 10:18:29,,8659,1467
1078,942815978,283033591,2024-03-28 07:54:11,,0 days 02:12:30,2024-03-28 10:06:41,,7950,1078
239,942815876,1081143236,2024-03-28 07:54:11,,0 days 02:49:15,2024-03-28 10:43:26,,10155,239
2137,11235606322,32122178,2024-03-28 07:54:12,,0 days 02:15:32,2024-03-28 10:09:44,,8132,2137
1068,942815901,798566520,2024-03-28 07:54:12,,0 days 02:56:48,2024-03-28 10:51:00,,10608,1068
510,957184286,316293947,2024-03-28 07:54:13,,0 days 02:19:46,2024-03-28 10:13:59,,8386,510
1428,941399121,206376813,2024-03-28 07:54:14,,0 days 02:15:34,2024-03-28 10:09:48,,8134,1428
204,941399139,4266705000,2024-03-28 07:54:15,,0 days 02:39:37,2024-03-28 10:33:52,,9577,204
1137,941399079,281719609,2024-03-28 07:54:15,,0 days 02:51:52,2024-03-28 10:46:07,,10312,1137
2251,957184305,272303105,2024-03-28 07:54:16,,0 days 01:40:42,2024-03-28 09:34:58,,6042,2251
987,960515718,278186350,2024-03-28 07:54:17,,0 days 02:34:18,2024-03-28 10:28:35,,9258,987
1626,941399079,1658893582,2024-03-28 07:54:17,,0 days 02:12:04,2024-03-28 10:06:21,,7924,1626
647,960515718,275424728,2024-03-28 07:54:17,,0 days 02:14:11,2024-03-28 10:08:28,,8051,647
2151,942815903,8571775692,2024-03-28 07:54:17,,0 days 03:12:25,2024-03-28 11:06:42,,11545,2151
143,942815881,8733787989,2024-03-28 07:54:18,,0 days 02:53:20,2024-03-28 10:47:38,,10400,143
1103,942815978,287223763,2024-03-28 07:54:19,,0 days 02:18:12,2024-03-28 10:12:31,,8292,1103
324,583377730,207515022,2024-03-28 07:54:20,,0 days 02:31:25,2024-03-28 10:25:45,,9085,324
1001,941399121,278209562,2024-03-28 07:54:20,,0 days 02:12:51,2024-03-28 10:07:11,,7971,1001
885,289684446,4520485709,2024-03-28 07:54:21,,0 days 01:50:50,2024-03-28 09:45:11,,6650,885
619,1264455251,322695736,2024-03-28 07:54:21,,0 days 02:43:12,2024-03-28 10:37:33,,9792,619
1582,941399079,275834635,2024-03-28 07:54:22,,0 days 01:40:56,2024-03-28 09:35:18,,6056,1582
1825,942815881,322850473,2024-03-28 07:54:23,,0 days 02:38:26,2024-03-28 10:32:49,,9506,1825
346,276629981,276255983,2024-03-28 07:54:23,,0 days 03:29:55,2024-03-28 11:24:18,,12595,346
1667,281775926,964377092,2024-03-28 07:54:24,,0 days 03:08:13,2024-03-28 11:02:37,,11293,1667
84,289684438,288149509,2024-03-28 07:54:24,,0 days 01:45:11,2024-03-28 09:39:35,,6311,84
1481,289684438,10720159657,2024-03-28 07:54:26,,0 days 01:58:10,2024-03-28 09:52:36,,7090,1481
685,11248021332,290029078,2024-03-28 07:54:26,,0 days 01:41:44,2024-03-28 09:36:10,,6104,685
1405,583377730,2260315550,2024-03-28 07:54:27,,0 days 01:50:57,2024-03-28 09:45:24,,6657,1405
1919,941399079,288495800,2024-03-28 07:54:27,,0 days 02:27:25,2024-03-28 10:21:52,,8845,1919
1060,11235606322,245421534,2024-03-28 07:54:27,,0 days 02:08:09,2024-03-28 10:02:36,,7689,1060
345,11235606322,207529863,2024-03-28 07:54:29,,0 days 03:23:07,2024-03-28 11:17:36,,12187,345
238,11235606322,9445396393,2024-03-28 07:54:29,,0 days 02:21:17,2024-03-28 10:15:46,,8477,238
2377,583377730,3089377794,2024-03-28 07:54:29,,0 days 02:03:35,2024-03-28 09:58:04,,7415,2377
2008,11235606322,11038038566,2024-03-28 07:54:30,,0 days 02:24:56,2024-03-28 10:19:26,,8696,2008
1841,289684438,341958064,2024-03-28 07:54:30,,0 days 02:30:06,2024-03-28 10:24:36,,9006,1841
503,941399040,288604053,2024-03-28 07:54:31,,0 days 02:33:38,2024-03-28 10:28:09,,9218,503
2279,276629981,265517200,2024-03-28 07:54:32,,0 days 02:42:52,2024-03-28 10:37:24,,9772,2279
172,942815952,278213725,2024-03-28 07:54:32,,0 days 02:28:21,2024-03-28 10:22:53,,8901,172
